Name,Price,Rating,Release,Follows,Online,Peak,Genre
枝江往事,Free,93.23%,Jun 2021,"8,576",0,"1,397",Visual-Novel
last seen online,Free,93.23%,Mar 2024,555,2,35,Visual-Novel
异化之恶〇Abnormal Treatment,Free,93.22%,Aug 2019,"13,293",1,501,Visual-Novel
Everlasting Summer,Free,93.21%,Nov 2014,"74,963",411,"1,907",Visual-Novel
Five Hearts Under One Roof DemoDemo,Free,93.19%,Sep 2024,—,13,"1,163",Visual-Novel
Five Hearts Under One Roof season2 DemoDemo,Free,93.17%,Sep 2025,—,26,308,Visual-Novel
Monster Prom 2: Monster Camp,$11.99,93.16%,Oct 2020,"16,361",8,"2,252",Visual-Novel
Ace Attorney Investigations Collection,$19.99,93.13%,Sep 2024,"18,543",264,"5,304",Visual-Novel
Heartbeat in Thailand,$9.99,93.12%,Sep 2025,"1,891",13,"3,932",Visual-Novel
枝江畔之梦,Free,93.09%,Jan 2022,"3,296",0,"1,399",Visual-Novel
Monster Prom 3: Monster Roadtrip,$11.99,93.06%,Oct 2022,"13,038",12,"1,774",Visual-Novel
NEKOPARA Vol. 1,$9.99,93.05%,Dec 2014,"90,953",30,487,Visual-Novel
Kaiju Princess,$10.99,93.05%,Jun 2022,"37,320",14,"1,102",Visual-Novel
FreshWomen - Season 1,$13.99,93.04%,Aug 2022,"99,540",143,"3,383",Visual-Novel
STEINS;GATE 0,$34.99,93.01%,May 2018,"38,299",55,787,Visual-Novel
YKMET: Strade,$14.99,93.01%,Jul 2025,"3,184",12,"1,405",Visual-Novel
Fluffy Store,$1.99,92.99%,Aug 2019,"6,110",2,397,Visual-Novel
像素女友,Free,92.98%,Aug 2020,"1,927",1,212,Visual-Novel
Raging Loop,$29.99,92.96%,Aug 2017,"15,181",84,"1,288",Visual-Novel
Sakuya Izayoi Gives You Advice And Dabs,$0.99,92.96%,Feb 2020,"1,364",3,293,Visual-Novel
Higurashi When They Cry Hou - Ch.1 Onikakushi,Free,92.95%,May 2015,"16,872",30,543,Visual-Novel
Nigudin really fought against Furong Wangyuan,Free,92.95%,Dec 2024,756,1,171,Visual-Novel
PROJECT MIX: VR Cyberpunk Bartending DemoDemo,Free,92.94%,Apr 2025,—,8,121,Visual-Novel
NEEDY STREAMER OVERLOAD,$15.99,92.93%,Jan 2022,"113,501",260,"3,674",Visual-Novel
Stella of The End,$7.99,92.92%,Sep 2023,"8,634",10,173,Visual-Novel
DevilConnection,$16.66,92.89%,Oct 2025,"3,456",53,695,Visual-Novel
planetarian ~the reverie of a little planet~,—,92.87%,Nov 2004,"8,375",0,63,Visual-Novel
I Was a Teenage Exocolonist,$24.99,92.81%,Aug 2022,"13,717",62,688,Visual-Novel
DOTOKOI / 像素男友,Free,92.81%,Dec 2019,"1,895",1,250,Visual-Novel
A Taste of the Past,Free,92.79%,Mar 2022,"1,594",1,47,Visual-Novel
Coffee Talk Episode 2: Hibiscus & Butterfly,$14.99,92.76%,Apr 2023,"14,987",15,654,Visual-Novel
Dream Ending,$2.39,92.69%,Jul 2019,"4,061",0,62,Visual-Novel
Hello Charlotte EP2: Requiem Aeternam Deo,Free,92.68%,Oct 2016,"4,213",7,27,Visual-Novel
私のリアルは充実しすぎている フルボイス版,$9.99,92.67%,Dec 2022,"6,910",14,"1,340",Visual-Novel
Maitetsu:Pure Station,$24.99,92.65%,Sep 2018,"23,638",2,339,Visual-Novel
DRAMAtical Murder,$19.99,92.65%,Apr 2021,"17,835",23,343,Visual-Novel
her tears were my light,$2.99,92.62%,Sep 2022,"1,000",0,5,Visual-Novel
Persona 3 Reload,$59.99,92.57%,Feb 2024,"101,991","1,425","45,002",Visual-Novel
9-nine-:Episode 4,$19.99,92.57%,Mar 2021,"3,688",7,111,Visual-Novel
PockeDate! - Pocket Dating Simulator,Free,92.57%,Nov 2024,"1,734",10,61,Visual-Novel
Minds Beneath Us,$19.99,92.55%,Jul 2024,"18,298",27,663,Visual-Novel
Lay a Beauty to Rest: The Darkness Peach Blossom Spring,$13.99,92.55%,Oct 2021,"14,923",4,897,Visual-Novel
Dagon: by H. P. Lovecraft,Free,92.54%,Sep 2021,"18,318",1,755,Visual-Novel
Miracle Snack Shop,$9.99,92.53%,Dec 2018,"6,465",0,345,Visual-Novel
Devil May Cry 5 - Playable Character: VergilDLC,$3.74,92.52%,Dec 2020,—,—,—,Visual-Novel
daydream 白日夢,Free,92.51%,Mar 2022,"1,739",5,57,Visual-Novel
The Test: Secrets of the Soul,Free,92.51%,Feb 2023,371,0,16,Visual-Novel
NOeSIS01_诉说谎言记忆物语,Free,92.50%,Mar 2020,"6,294",2,155,Visual-Novel
School Days,Free,92.48%,Aug 2024,"3,379",1,484,Visual-Novel
Knights College,$24.99,92.47%,Jan 2021,"8,922",12,599,Visual-Novel
Cinderella Phenomenon - Otome/Visual Novel,Free,92.47%,Apr 2017,"8,796",10,354,Visual-Novel
Library Of Ruina,$29.99,92.46%,Aug 2021,"82,863","1,115","8,015",Visual-Novel
Long Dream,$6.99,92.43%,Apr 2023,"1,315",0,66,Visual-Novel
Higurashi When They Cry Hou - Ch.6 Tsumihoroboshi,$7.99,92.42%,Jun 2018,"1,411",5,46,Visual-Novel
Purrfect Apawcalypse: Love at Furst Bite,$4.99,92.41%,Feb 2021,"1,250",0,22,Visual-Novel
Higurashi When They Cry Hou - Ch.3 Tatarigoroshi,$7.99,92.40%,Jun 2016,"2,730",16,65,Visual-Novel
坦率的小红帽和爱说谎的狼,Free,92.40%,Jan 2020,"1,771",0,20,Visual-Novel
Lobotomy Corporation | Monster Management Simulation,$24.99,92.36%,Apr 2018,"131,113","1,003","7,928",Visual-Novel
Acting Lessons,$7.49,92.36%,Dec 2018,"16,240",10,263,Visual-Novel
"Knowledge, or know Lady",$6.99,92.34%,Mar 2024,"56,320",30,"15,030",Visual-Novel
A YEAR OF SPRINGS,$4.99,92.32%,Sep 2021,"1,425",3,14,Visual-Novel
Ticy Adventure Club : Queen of the Spring,Free,92.32%,Apr 2025,337,1,145,Visual-Novel
Little Busters! English Edition,$34.99,92.28%,Nov 2017,"8,275",11,179,Visual-Novel
King Exit,—,92.24%,Oct 2017,"19,134",3,557,Visual-Novel
Kinkoi: Golden Loveriche,$34.99,92.23%,Jun 2021,"7,056",12,506,Visual-Novel
The House in Fata Morgana: A Requiem for Innocence,$14.99,92.23%,May 2018,"3,762",11,54,Visual-Novel
YOU and ME and HER: A Love Story,$29.99,92.22%,May 2020,"18,333",18,276,Visual-Novel
Narcissu 1st & 2nd,Free,92.22%,May 2007,"14,104",26,443,Visual-Novel
PARANORMASIGHT: The Seven Mysteries of Honjo,$19.99,92.21%,Mar 2023,"12,972",15,723,Visual-Novel
ウーマンコミュニケーション,$8.96,92.19%,Oct 2023,"2,878",3,777,Visual-Novel
Promise Mascot Agency,$24.99,92.17%,Apr 2025,"8,692",18,932,Visual-Novel
Flowers -Le volume sur automne-,$19.99,92.17%,Jul 2020,"2,749",0,102,Visual-Novel
冬日树下的回忆,Free,92.15%,Jun 2023,"1,038",0,85,Visual-Novel
Muv-Luv Alternative,$39.99,92.14%,Sep 2017,"11,898",20,200,Visual-Novel
Game Of Fate DemoDemo,Free,92.14%,Oct 2024,12,0,115,Visual-Novel
Coffee Talk,$12.99,92.13%,Jan 2020,"29,195",32,673,Visual-Novel
Lucy -The Eternity She Wished For-,$9.99,92.06%,Feb 2016,"32,797",3,193,Visual-Novel
Am I Nima DemoDemo,Free,92.05%,Feb 2025,—,4,115,Visual-Novel
Chill Pulse,$4.99,92.03%,May 2024,"11,024",210,"2,189",Visual-Novel
Umamusume: Pretty Derby,Free,92.02%,Jun 2025,"25,122","17,293","87,453",Visual-Novel
Perfect Gold - Yuri Visual Novel,$7.99,92.02%,Apr 2021,"3,901",0,56,Visual-Novel
Strawberry Chocolate,Free,92.02%,May 2025,303,1,128,Visual-Novel
Tyrion Cuthbert: Attorney of the Arcane,$29.99,92.00%,Jun 2023,"3,177",3,167,Visual-Novel
Letters From a Rainy Day -Oceans and Lace-,$16.99,92.00%,Jun 2021,"2,656",0,165,Visual-Novel
HENPRI,$17.49,91.99%,Mar 2025,"8,797",39,"1,982",Visual-Novel
a new life.,$2.99,91.99%,May 2020,"3,526",0,43,Visual-Novel
Hira Hira Hihiru,$24.99,91.99%,Nov 2023,"2,911",1,212,Visual-Novel
My succubus Kukula,Free,91.97%,Apr 2024,868,1,105,Visual-Novel
Night in the Woods,$19.99,91.95%,Feb 2017,"64,448",80,"1,305",Visual-Novel
Some Some Convenience Store,$14.99,91.95%,Jan 2020,"7,897",2,783,Visual-Novel
