Name,Price,Rating,Release,Follows,Online,Peak,Genre
Brigand: Oaxaca,$8.99,88.16%,Jul 2017,"2,166",1,22,Strategy-RPG
Rising Star 2,$19.99,88.16%,Aug 2020,"1,787",26,126,Strategy-RPG
Master of Command,$29.99,88.05%,Oct 2025,"21,325",956,"5,142",Strategy-RPG
Geneforge 2 - Infestation,$19.99,87.95%,Mar 2024,"2,679",4,215,Strategy-RPG
Slaughter Horse 2,$5.99,87.92%,Dec 2022,536,4,38,Strategy-RPG
Templar Battleforce,$2.99,87.87%,Sep 2015,"11,856",2,106,Strategy-RPG
Valkyria Chronicles™,$4.99,87.82%,Nov 2014,"72,172",67,"5,039",Strategy-RPG
LunarLux,$7.99,87.74%,Sep 2023,"3,366",5,54,Strategy-RPG
Rogue Voltage,$15.99,87.73%,May 2024,"4,311",2,218,Strategy-RPG
The Last Spell: Prologue,—,87.67%,Oct 2020,"1,873",0,127,Strategy-RPG
Dark Deity 2,$17.49,87.55%,Mar 2025,"15,047",72,"1,594",Strategy-RPG
Ninja Village,$3.23,87.55%,May 2022,"2,181",13,254,Strategy-RPG
Break Wolf,$11.99,87.53%,Mar 2025,511,2,17,Strategy-RPG
Jupiter Hell Classic,$14.99,87.52%,Aug 2025,"1,914",4,83,Strategy-RPG
挂机手游模拟器,$2.99,87.52%,Jul 2025,982,565,"1,664",Strategy-RPG
Escape from Ever After DemoDemo,Free,87.49%,Oct 2025,—,5,30,Strategy-RPG
Hentai Mosaique Fix-IT Shoppe,$2.99,87.48%,Jul 2019,"1,975",3,334,Strategy-RPG
Cell Command,$16.78,87.46%,Jun 2025,484,3,40,Strategy-RPG
FINAL FANTASY TACTICS - The Ivalice Chronicles,$49.99,87.42%,Sep 2025,"40,903","1,003","21,010",Strategy-RPG
Esoteric Ebb DemoDemo,Free,87.42%,Dec 2023,—,11,94,Strategy-RPG
King's Bounty: The Legend,$6.99,87.35%,Sep 2008,"7,160",137,862,Strategy-RPG
Heroes of the Three Kingdoms,$0.99,87.33%,Nov 2020,"1,541",51,"1,582",Strategy-RPG
Astro Prospector PrologueDemo,Free,87.32%,Apr 2025,—,1,111,Strategy-RPG
"Warhammer 40,000: Rogue Trader - The Shovel DLCDLC",Free,87.28%,Apr 2025,—,—,—,Strategy-RPG
Jagged Alliance 3,$44.99,87.23%,Jul 2023,"63,500",599,"25,366",Strategy-RPG
Maliki : Poison Of The Past,$29.99,87.21%,Apr 2025,"2,788",2,90,Strategy-RPG
Skald: Against the Black Priory - the Prologue,—,87.21%,Jun 2021,"1,326",0,22,Strategy-RPG
Little Rocket Lab,$19.99,87.20%,Oct 2025,"7,423",105,"1,324",Strategy-RPG
The Nameless: Slay Dragon,$14.39,87.17%,Sep 2024,"9,876",14,"1,433",Strategy-RPG
Rogue Fable III,$9.99,87.12%,Dec 2021,"2,773",12,173,Strategy-RPG
Six-Ear Macaque: Awakening,$6.99,87.10%,Mar 2025,85,0,164,Strategy-RPG
Disgaea 2 PC,$19.99,86.94%,Jan 2017,"18,701",40,918,Strategy-RPG
SUPER ROBOT WARS V,—,86.93%,Oct 2019,"6,695",15,"1,322",Strategy-RPG
Kingdom Under Fire: The Crusaders,$19.99,86.87%,Feb 2020,"6,677",7,363,Strategy-RPG
SanctuaryRPG: Black Edition,$7.99,86.83%,Feb 2015,"7,323",0,455,Strategy-RPG
The Banner Saga,$24.99,86.80%,Jan 2014,"35,431",36,"4,476",Strategy-RPG
Dungeon Deathball,$11.99,86.79%,Oct 2021,"1,238",1,43,Strategy-RPG
Ostalgie: The Berlin Wall,$5.99,86.78%,Mar 2018,"2,708",3,"2,548",Strategy-RPG
China: Mao's legacy,$6.99,86.74%,May 2019,"5,030",3,"2,225",Strategy-RPG
Dobbel Dungeon DemoDemo,Free,86.74%,Sep 2024,—,1,41,Strategy-RPG
Legend of Heroes: Three Kingdoms,$15.99,86.69%,Mar 2025,"30,968",472,"19,153",Strategy-RPG
High School Odyssey,$8.99,86.67%,Nov 2023,"1,591",0,88,Strategy-RPG
Legend Creatures(传奇生物),$4.99,86.60%,Mar 2020,"7,433",5,"2,105",Strategy-RPG
Mega Mall Story,$8.99,86.59%,Jul 2022,859,0,363,Strategy-RPG
TROUBLESHOOTER: Abandoned Children - Digital Art BookDLC,$9.99,86.55%,Jun 2020,—,—,—,Strategy-RPG
Three Kingdoms: The Blood Moon,$8.99,86.54%,Apr 2025,"2,035",11,630,Strategy-RPG
HeistGeist,$10.94,86.54%,Nov 2024,"1,266",2,23,Strategy-RPG
For The King,$19.99,86.50%,Apr 2018,"137,747",678,"9,993",Strategy-RPG
Town of Salem,$4.99,86.46%,Dec 2014,"36,849",113,"3,787",Strategy-RPG
Johnny Rocketfingers Complete Game Collection!,Free,86.44%,Jun 2023,183,0,6,Strategy-RPG
The Three Kingdoms: The Tales of Jian An,$17.99,86.43%,Jul 2025,"2,257",15,323,Strategy-RPG
Ultimate General: Civil War,$29.99,86.32%,Jul 2017,"63,364",484,"1,678",Strategy-RPG
西游记2021,$6.49,86.28%,Oct 2021,506,0,23,Strategy-RPG
Dead Grid,$12.99,86.20%,Mar 2022,"2,051",4,194,Strategy-RPG
Caves of Lore,$9.99,86.17%,Jan 2023,"3,320",2,103,Strategy-RPG
Dragon Spirits : Prologue,Free,86.15%,Aug 2020,687,0,17,Strategy-RPG
Heroes of Science and Fiction,$24.99,86.08%,Sep 2024,"11,672",28,223,Strategy-RPG
Aces & Adventures,$19.99,86.05%,Feb 2023,"8,705",4,"2,455",Strategy-RPG
Soulestination,$2.99,85.99%,Jan 2021,954,0,280,Strategy-RPG
Lost:Antinomy,$2.99,85.95%,Mar 2024,"2,628",0,816,Strategy-RPG
Metroplex Zero: Sci-Fi Card Battler,$19.99,85.89%,Aug 2023,"4,723",0,16,Strategy-RPG
Yggdra Union,$24.99,85.89%,Jul 2023,"4,316",3,118,Strategy-RPG
Dream Tactics,$9.89,85.86%,Apr 2024,"5,473",8,196,Strategy-RPG
"Warhammer 40,000: Rogue Trader - Void ShadowsDLC",$17.99,85.83%,Sep 2024,—,—,—,Strategy-RPG
Low Magic Age,$5.99,85.82%,Jan 2017,"20,901",54,675,Strategy-RPG
HighFleet,$29.99,85.78%,Jul 2021,"36,936",99,"1,709",Strategy-RPG
The Sushi Spinnery,$8.99,85.77%,May 2022,"1,842",7,227,Strategy-RPG
Swords & Souls Legacy Collection,$9.99,85.68%,Jul 2025,"1,665",24,248,Strategy-RPG
Exorcism Agency,$11.69,85.66%,Aug 2025,"1,326",3,291,Strategy-RPG
Buy a Croquette! - Original Art Collection & Bonus PackDLC,$1.99,85.64%,Apr 2024,—,—,—,Strategy-RPG
Dwerve: Prologue,Free,85.57%,Sep 2021,"3,667",0,165,Strategy-RPG
Suzerain: Support the Developers & Vulpitzer AwardDLC,$4.99,85.57%,Jul 2023,—,—,—,Strategy-RPG
Wanna Survive,$11.99,85.53%,Aug 2019,"1,555",0,51,Strategy-RPG
Avernum 4: Greed and Glory,$19.99,85.52%,Oct 2025,"2,234",89,288,Strategy-RPG
Siralim 2,$14.99,85.51%,Aug 2016,"3,738",0,307,Strategy-RPG
Hadean Tactics,$19.99,85.35%,Aug 2023,"10,851",18,"2,045",Strategy-RPG
Bad Bitch Blasters,$2.99,85.35%,Oct 2025,126,2,10,Strategy-RPG
Breakout 13,$9.99,85.34%,Jan 2023,"21,582",3,"11,996",Strategy-RPG
Yohane the Parhelion - NUMAZU in the MIRAGE -,$29.68,85.33%,Feb 2024,"4,745",3,486,Strategy-RPG
Solasta: Crown of the Magister,$29.99,85.28%,May 2021,"89,844",526,"8,291",Strategy-RPG
