Name,Price,Rating,Release,Follows,Online,Peak,Genre
Dagon: by H. P. Lovecraft,Free,92.54%,Sep 2021,"18,318",2,755,Interactive-Fiction
The Test: Secrets of the Soul,Free,92.51%,Feb 2023,371,0,16,Interactive-Fiction
Purrfect Apawcalypse: Love at Furst Bite,$4.99,92.41%,Feb 2021,"1,250",0,22,Interactive-Fiction
"Knowledge, or know Lady",$6.99,92.34%,Mar 2024,"56,320",27,"15,030",Interactive-Fiction
NOeSIS02_羽化,Free,92.32%,Nov 2021,"2,393",2,82,Interactive-Fiction
A YEAR OF SPRINGS,$4.99,92.32%,Sep 2021,"1,425",4,14,Interactive-Fiction
Ticy Adventure Club : Queen of the Spring,Free,92.32%,Apr 2025,337,1,145,Interactive-Fiction
Easy Delivery Co.,$12.99,92.31%,Sep 2025,"19,581",120,"1,145",Interactive-Fiction
Buster Jam DemoDemo,Free,92.31%,Oct 2025,—,111,277,Interactive-Fiction
Pentiment,$9.99,92.22%,Nov 2022,"29,139",90,"1,250",Interactive-Fiction
冬日树下的回忆,Free,92.15%,Jun 2023,"1,038",0,85,Interactive-Fiction
FLAM EVAW,$9.99,92.14%,Oct 2025,"1,527",5,"3,275",Interactive-Fiction
Game Of Fate DemoDemo,Free,92.14%,Oct 2024,12,0,115,Interactive-Fiction
Coffee Talk,$12.99,92.13%,Jan 2020,"29,195",27,673,Interactive-Fiction
Duck Detective: The Secret Salami,$9.99,92.07%,May 2024,"12,544",6,456,Interactive-Fiction
Am I Nima DemoDemo,Free,92.05%,Feb 2025,—,5,115,Interactive-Fiction
My succubus Kukula,Free,91.97%,Apr 2024,868,0,105,Interactive-Fiction
I Frog-ot,Free,91.96%,Dec 2022,310,0,25,Interactive-Fiction
Bishojo Mangekyo Kotowari to Meikyu no Shojo,$29.99,91.93%,Jun 2021,"41,043",2,810,Interactive-Fiction
Otaku's Adventure,$6.99,91.89%,May 2019,"21,233",3,"2,792",Interactive-Fiction
Hamidashi Creative,$29.99,91.85%,Sep 2022,"8,724",23,382,Interactive-Fiction
Majotori,$5.99,91.84%,Mar 2017,"2,474",2,32,Interactive-Fiction
Yog-Sothoth’s Yard,$10.99,91.79%,Oct 2023,"31,801",48,"5,459",Interactive-Fiction
When The Past Was Around,$7.99,91.78%,Sep 2020,"11,430",1,171,Interactive-Fiction
Amairo Chocolate,$24.99,91.78%,Mar 2020,"6,848",9,66,Interactive-Fiction
DDinosaur with Double D's,$6.99,91.75%,Feb 2025,"1,306",4,145,Interactive-Fiction
纸房子,$5.99,91.72%,Aug 2025,"10,461",32,"6,295",Interactive-Fiction
