Name,Price,Rating,Release,Follows,Online,Peak,Genre
Rocket Rats,$5.99,91.04%,Dec 2024,"1,604",21,555,Action-Roguelike
SNKRX,$2.99,91.03%,May 2021,"3,589",6,"1,766",Action-Roguelike
Black Gunner Wukong,$4.99,91.02%,Feb 2024,932,0,189,Action-Roguelike
KUNKUN Defender,$2.99,91.01%,May 2024,"1,143",1,477,Action-Roguelike
Cat Bait,$4.99,90.82%,Aug 2024,"4,539",5,172,Action-Roguelike
Deadly Days: Roadtrip DemoDemo,Free,90.82%,May 2025,—,8,"2,060",Action-Roguelike
Ember Knights,$19.99,90.79%,Jul 2023,"27,495",88,"3,073",Action-Roguelike
Spelunky 2,$19.99,90.77%,Sep 2020,"27,316",407,"9,702",Action-Roguelike
Bad North: Jotunn Edition,$2.99,90.73%,Nov 2018,"45,742",135,"1,770",Action-Roguelike
Dunjungle,$9.99,90.73%,Oct 2024,"1,993",2,166,Action-Roguelike
Super Amazing Wagon Adventure,$2.99,90.68%,Oct 2013,"3,091",0,510,Action-Roguelike
OMFG: One Million Fatal Guns,Free,90.65%,Jan 2021,"1,887",2,231,Action-Roguelike
Dungreed,$9.99,90.59%,Feb 2018,"26,052",44,"3,332",Action-Roguelike
Kemono Friends Cellien May Cry,Free,90.55%,May 2022,"2,494",1,302,Action-Roguelike
The Binding of Isaac: AfterbirthDLC,$10.99,90.55%,Oct 2015,—,—,—,Action-Roguelike
Withering Rooms,$24.99,90.44%,Apr 2024,"7,718",10,298,Action-Roguelike
Brigador: Up-Armored Edition,$6.49,90.42%,Jun 2016,"18,220",20,616,Action-Roguelike
One Step From Eden,$7.99,90.40%,Mar 2020,"33,142",27,"2,360",Action-Roguelike
Rogue Legacy,$14.99,90.37%,Jun 2013,"26,019",43,"8,079",Action-Roguelike
The Great Rebellion,$15.99,90.35%,Feb 2024,"2,683",1,85,Action-Roguelike
Multi Turret Academy,$7.19,90.32%,Jan 2024,"5,385",43,170,Action-Roguelike
Until You Fall,$24.99,90.30%,Oct 2020,"12,463",3,146,Action-Roguelike
Evil Egg,Free,90.30%,Oct 2025,386,6,107,Action-Roguelike
Vampire Survivors: Emerald DioramaDLC,Free,90.29%,Apr 2025,—,—,—,Action-Roguelike
Tears of Metal DemoDemo,Free,90.27%,Oct 2025,—,28,709,Action-Roguelike
Desktop Survivors 98,$4.99,90.25%,May 2025,"3,843",14,805,Action-Roguelike
Seraph's Last Stand,$0.99,90.19%,Mar 2022,"3,036",15,771,Action-Roguelike
Death Road to Canada,$14.99,90.18%,Jul 2016,"42,550",59,759,Action-Roguelike
Absolum,$24.99,90.18%,Oct 2025,"35,298","1,042","7,642",Action-Roguelike
Relic Hunters Zero: Remix,Free,90.17%,Aug 2015,"18,615",2,"3,777",Action-Roguelike
Sifu,$39.98,90.16%,Mar 2023,"69,014",319,"3,189",Action-Roguelike
Love Love School Days,$5.99,90.16%,Feb 2023,"4,406",3,277,Action-Roguelike
Magicraft,$15.99,90.15%,Nov 2024,"33,754",645,"18,834",Action-Roguelike
ROBOBEAT,$9.99,90.12%,May 2024,"11,048",13,481,Action-Roguelike
性感史莱姆派对（Slime Sexy Party）,$1.99,90.12%,Jul 2025,98,0,739,Action-Roguelike
Zombieville USA 3D,$9.99,90.11%,Mar 2025,"6,149",19,"1,458",Action-Roguelike
Deep Rock Galactic - Skullcrusher PackDLC,$9.99,90.10%,Feb 2025,—,—,—,Action-Roguelike
Scarlet Maiden,$10.99,90.09%,Sep 2023,"25,348",23,736,Action-Roguelike
Vampire Survivors: Ante ChamberDLC,Free,90.08%,Oct 2025,—,—,—,Action-Roguelike
Funguys Swarm,$6.99,90.05%,Aug 2025,"2,499",51,317,Action-Roguelike
Wheelchair Wizards,Free,89.99%,Jul 2025,325,36,61,Action-Roguelike
Marfusha:Sentinel Girls,$7.99,89.98%,Aug 2021,"11,353",3,"1,076",Action-Roguelike
Goblin Sushi DemoDemo,Free,89.97%,Aug 2025,—,6,437,Action-Roguelike
VOIN,$19.99,89.88%,Dec 2024,"23,544",81,"1,394",Action-Roguelike
Spelunky,$14.99,89.87%,Aug 2013,"28,033",71,"2,919",Action-Roguelike
Harbinger,Free,89.81%,Oct 2024,732,0,43,Action-Roguelike
Bleed 2,$9.99,89.61%,Feb 2017,"2,606",0,160,Action-Roguelike
Sephiria,$14.99,89.55%,Apr 2025,"11,429",273,"7,451",Action-Roguelike
Patch Quest,$14.99,89.55%,Mar 2023,"10,272",3,"2,356",Action-Roguelike
Cave Crawlers,Free,89.50%,Jul 2023,"2,691",74,305,Action-Roguelike
Barony,$19.99,89.49%,Jun 2015,"43,781",448,"6,304",Action-Roguelike
Touhou Endless Dream,$7.99,89.49%,Nov 2021,"5,033",0,145,Action-Roguelike
Super Drift Blade,$5.59,89.41%,Aug 2025,581,2,107,Action-Roguelike
20 Minutes Till Dawn,$4.99,89.36%,Jun 2023,"33,137",79,"12,953",Action-Roguelike
Soulstone Survivors,$14.99,89.34%,Jun 2025,"54,935",963,"18,854",Action-Roguelike
OTXO,$7.49,89.33%,Apr 2023,"7,658",15,245,Action-Roguelike
Dungeons of Blood and Dream,$18.99,89.29%,Nov 2024,"5,559",9,93,Action-Roguelike
EMPTY SHELL: PROLOGUE,Free,89.19%,Jan 2023,"1,983",1,130,Action-Roguelike
瘟疫清零计划 Project Zero,Free,89.18%,Sep 2022,"3,504",7,"1,172",Action-Roguelike
Atomicrops,$14.99,89.13%,Sep 2020,"13,082",89,796,Action-Roguelike
Haste,$19.99,89.12%,Apr 2025,"38,625",208,"5,312",Action-Roguelike
Pesticide Not Required: Prologue,—,89.11%,Jan 2024,481,0,367,Action-Roguelike
Rampage Knights,$12.99,89.07%,Sep 2015,"24,026",20,"1,206",Action-Roguelike
MareQuest,Free,89.02%,Dec 2022,367,0,46,Action-Roguelike
Lucky Tower Ultimate,$14.99,88.98%,Sep 2024,"6,904",61,509,Action-Roguelike
