Name,Price,Rating,Release,Follows,Online,Peak,Genre
False Mall,$3.99,85.17%,Aug 2024,234,1,115,Walking-Simulator
LOST EMBER,$29.99,85.16%,Nov 2019,"47,492",5,590,Walking-Simulator
Radiolight,$14.99,85.16%,Oct 2025,"3,160",5,64,Walking-Simulator
The Last Oath,Free,85.16%,Apr 2025,286,0,256,Walking-Simulator
Queer Man Peering Into A Rock Pool.jpg,$9.99,85.11%,Jul 2022,387,0,10,Walking-Simulator
Burning Daylight,Free,85.10%,Apr 2019,"6,271",0,204,Walking-Simulator
The Mind of Marlo,Free,85.08%,Oct 2017,253,0,5,Walking-Simulator
The Gap,$19.33,85.08%,Oct 2023,"2,475",0,26,Walking-Simulator
Future Racer 2000,$4.99,85.08%,May 2023,370,0,9,Walking-Simulator
Life is Strange 2,Free,85.03%,Sep 2018,"84,143",303,"468,717",Walking-Simulator
Don't Pee,$1.99,84.99%,Feb 2024,364,0,23,Walking-Simulator
Elation For The Wonder Box 6000 DemoDemo,Free,84.96%,May 2024,—,0,14,Walking-Simulator
Kyoto Anomaly,$3.99,84.96%,May 2025,161,1,13,Walking-Simulator
10 Dead Doves,$24.99,84.92%,Dec 2024,"1,555",0,33,Walking-Simulator
CUCCCHI,$7.99,84.91%,Jul 2021,422,0,4,Walking-Simulator
BIRDHOUSE,Free,84.91%,Sep 2025,204,2,12,Walking-Simulator
The Stalked,$2.99,84.90%,Mar 2024,874,1,17,Walking-Simulator
Myst,$34.99,84.89%,Aug 2021,"17,769",38,481,Walking-Simulator
realMyst: Masterpiece Edition,$17.99,84.89%,Feb 2014,"10,658",8,292,Walking-Simulator
Titan Station,$3.99,84.89%,Nov 2022,"1,733",3,27,Walking-Simulator
Traveller's Hymn,Free,84.85%,Oct 2024,614,0,19,Walking-Simulator
The Repairing Mantis,$5.99,84.82%,Sep 2021,385,0,5,Walking-Simulator
Atuel,Free,84.82%,Jun 2025,417,0,8,Walking-Simulator
Tales of the Forgotten,$6.99,84.80%,Mar 2025,191,0,10,Walking-Simulator
"I'll be Brave, Tomorrow",$11.99,84.78%,Sep 2024,196,1,6,Walking-Simulator
Party on Hallow Grove,$9.99,84.78%,Oct 2024,183,0,5,Walking-Simulator
Office After Hours,$4.99,84.77%,Jun 2025,267,0,17,Walking-Simulator
Britannic: Patroness of the Mediterranean,$14.99,84.76%,Jun 2020,"2,809",4,396,Walking-Simulator
Super Life (RPG),$9.99,84.74%,Jul 2019,"1,179",3,145,Walking-Simulator
Bad Parenting 1: Mr. Red Face,$1.99,84.73%,Oct 2024,"4,724",2,148,Walking-Simulator
Haunted Property,$2.99,84.72%,Feb 2025,461,2,57,Walking-Simulator
Senua’s Saga: Hellblade II,$17.49,84.71%,May 2024,"48,613",88,"3,982",Walking-Simulator
King of Retail,$25.99,84.69%,Sep 2022,"8,452",16,"1,079",Walking-Simulator
Unpetrified: Echoes of Nature,$19.99,84.69%,Nov 2025,"1,009",1,22,Walking-Simulator
Ero Manager,$1.59,84.66%,Mar 2022,"2,559",1,91,Walking-Simulator
Apocalypse Delivery Service,Free,84.66%,Jun 2024,13,0,3,Walking-Simulator
hate.net,$4.99,84.66%,Jun 2025,343,0,6,Walking-Simulator
Submerged: Hidden Depths,$29.99,84.65%,Mar 2022,"4,865",1,77,Walking-Simulator
Pathologic Classic HD,$12.99,84.64%,Oct 2015,"21,810",39,330,Walking-Simulator
The Elision Effect,$2.99,84.60%,May 2024,300,0,7,Walking-Simulator
Mushroom Season,$14.99,84.55%,Jul 2024,"2,751",9,140,Walking-Simulator
With Shining Eyes,Free,84.53%,May 2024,127,1,5,Walking-Simulator
[Chilla's Art] The Closing Shift | 閉店事件,$5.99,84.50%,Mar 2022,"8,728",3,278,Walking-Simulator
"Below, Rusted Gods DemoDemo",Free,84.49%,Sep 2024,—,0,14,Walking-Simulator
The Unluckiest Man,Free,84.47%,Oct 2022,533,0,18,Walking-Simulator
LAVALAMP,Free,84.46%,Jun 2023,267,0,10,Walking-Simulator
Ethel,$6.99,84.45%,Mar 2024,282,0,5,Walking-Simulator
OXENFREE II: Lost Signals,$19.99,84.43%,Jul 2023,"12,569",4,893,Walking-Simulator
[Chilla's Art] Night Security | 夜間警備,$7.99,84.43%,Jun 2023,"3,590",3,375,Walking-Simulator
lure,Free,84.43%,Apr 2022,411,1,11,Walking-Simulator
Copycat,$14.99,84.42%,Sep 2024,"12,223",15,445,Walking-Simulator
7 Days,$4.99,84.41%,Aug 2025,222,0,12,Walking-Simulator
Waterfall Prisoner,$7.49,84.40%,Sep 2023,232,0,10,Walking-Simulator
PANELKI,$0.79,84.36%,Mar 2022,"1,572",28,"1,806",Walking-Simulator
September 7th,$6.99,84.35%,Jan 2023,"3,159",4,149,Walking-Simulator
The New Flesh - Supporter PackDLC,$1.99,84.31%,Jul 2025,—,—,—,Walking-Simulator
BLACKSHARD,$14.99,84.28%,Apr 2025,"1,999",1,102,Walking-Simulator
Hail to the Rainbow DemoDemo,Free,84.26%,Oct 2024,—,12,117,Walking-Simulator
Fears to Fathom - Norwood Hitchhike,$4.99,84.24%,Jan 2022,"5,432",13,150,Walking-Simulator
Closer To Home,$9.99,84.22%,Oct 2022,251,0,4,Walking-Simulator
JimmyCraft,$4.99,84.21%,Aug 2024,208,0,5,Walking-Simulator
Kiosk,$3.99,84.20%,Jan 2025,"3,005",24,235,Walking-Simulator
Hell of a Birthday,$3.99,84.16%,Feb 2025,145,0,12,Walking-Simulator
Lake,$19.99,84.13%,Sep 2021,"21,493",13,972,Walking-Simulator
The Cursed Forest,$13.99,84.10%,Feb 2019,"4,897",2,32,Walking-Simulator
Conscience,Free,84.08%,Dec 2024,273,0,15,Walking-Simulator
The Catacombs of Solaris Revisited,$3.59,84.07%,Feb 2021,591,0,9,Walking-Simulator
Odd Dorable,$4.99,84.00%,Sep 2025,390,0,5,Walking-Simulator
Scary Shadow Spot - Last Farewell,$9.99,83.99%,Sep 2024,253,0,8,Walking-Simulator
Ashina: The Red Witch,$9.99,83.97%,Jun 2022,"5,506",1,12,Walking-Simulator
Light & Shadow,Free,83.95%,Nov 2022,218,0,18,Walking-Simulator
Andarin Weppes: Pre-Dementia,Free,83.92%,Mar 2024,265,0,626,Walking-Simulator
Mansion of the Dead,$2.99,83.92%,Mar 2025,278,0,12,Walking-Simulator
Answer Knot,Free,83.91%,May 2019,755,1,16,Walking-Simulator
Adorable Adventures DemoDemo,Free,83.90%,Oct 2025,—,5,70,Walking-Simulator
Victor's Test Night,$5.99,83.90%,Mar 2024,204,0,43,Walking-Simulator
Last Day of June,$4.99,83.88%,Aug 2017,"21,547",4,362,Walking-Simulator
HENTAI: MISSION BOMBASS,$1.99,83.87%,Jul 2023,156,0,5,Walking-Simulator
Murdered: Soul Suspect,$19.99,83.86%,Jun 2014,"33,628",16,"1,645",Walking-Simulator
Forest Asylum 2,$4.99,83.84%,Jul 2025,131,0,5,Walking-Simulator
KRAMPEN,$2.99,83.83%,Dec 2023,379,0,14,Walking-Simulator
Port of Call,Free,83.82%,Aug 2015,"1,868",2,106,Walking-Simulator
Legacy of Epstein: Bad Omen,Free,83.76%,Apr 2023,112,1,6,Walking-Simulator
The Light Remake,$4.99,83.74%,Jun 2020,"3,393",1,58,Walking-Simulator
No one lives under the lighthouse Director's cut,$6.99,83.73%,Apr 2020,"3,811",6,238,Walking-Simulator
Grotto,$12.99,83.72%,Oct 2021,"1,551",1,12,Walking-Simulator
Mortal Decay,$2.99,83.72%,Oct 2020,153,0,2,Walking-Simulator
Moaisland,Free,83.72%,Nov 2024,50,0,5,Walking-Simulator
The Boba Teashop DemoDemo,Free,83.72%,Feb 2025,—,1,12,Walking-Simulator
My Hole is a Mouth of Dirt,Free,83.71%,Apr 2020,336,1,14,Walking-Simulator
Ruff Night At The Gallery,Free,83.71%,Dec 2020,450,0,13,Walking-Simulator
It Takes a War,$5.99,83.66%,Nov 2025,328,1,13,Walking-Simulator
Transliminal: Beyond The Backrooms,$12.49,83.62%,Nov 2022,320,2,7,Walking-Simulator
Everloop,$4.99,83.61%,Mar 2024,184,0,8,Walking-Simulator
Stick Tongue,$4.99,83.60%,Mar 2025,83,0,16,Walking-Simulator
Space Expedition,Free,83.59%,Jul 2023,371,1,22,Walking-Simulator
A Date in the Park,Free,83.58%,Nov 2014,"1,447",0,88,Walking-Simulator
Walk While My Grandmother Plays The Piano,Free,83.58%,Nov 2022,211,0,9,Walking-Simulator
Platform 8,$3.99,83.53%,May 2024,"6,220",10,"1,922",Walking-Simulator
Devil Inside Us: Roots of Evil,$14.99,83.53%,Oct 2021,636,0,6,Walking-Simulator
DOGWALK - Supporter PackDLC,$4.99,83.53%,Jul 2025,—,—,—,Walking-Simulator
Home Sweet Home,$15.99,83.51%,Sep 2017,"28,457",4,323,Walking-Simulator
Take Notes,$6.99,83.51%,Jan 2025,356,0,13,Walking-Simulator
Enter The Backrooms,$9.99,83.50%,Feb 2021,"1,441",4,52,Walking-Simulator
Tales of the Neon Sea,$2.37,83.48%,Apr 2019,"17,277",9,691,Walking-Simulator
The Vanishing of Ethan Carter Redux,—,83.48%,—,183,6,314,Walking-Simulator
Tacoma,$19.99,83.47%,Aug 2017,"22,882",0,386,Walking-Simulator
Regular Factory: Escape Room,$4.99,83.46%,Apr 2022,617,3,51,Walking-Simulator
Budget Backrooms,Free,83.45%,Oct 2023,224,1,10,Walking-Simulator
True Nightmare - Roadside Сafe: PrologueDemo,Free,83.44%,Oct 2024,—,2,13,Walking-Simulator
Virtual Rides 3 - Funfair Simulator,$24.99,83.43%,Mar 2017,"4,758",19,121,Walking-Simulator
Dragon Audit,$9.99,83.42%,Dec 2020,592,0,4,Walking-Simulator
Rhome,Free,83.41%,Feb 2020,943,0,33,Walking-Simulator
Blasfemia,$9.99,83.41%,Jun 2025,843,2,40,Walking-Simulator
Forbidden Terror: Board Game,Free,83.41%,Oct 2025,181,1,16,Walking-Simulator
HeatStroke,$1.99,83.40%,Dec 2022,235,0,17,Walking-Simulator
Beyond a Coral Sea,$5.99,83.40%,Apr 2023,328,0,17,Walking-Simulator
An Unfinished Game,$6.99,83.40%,Jun 2025,163,0,6,Walking-Simulator
Lunch Lady,$4.99,83.36%,Apr 2021,"12,469",26,"1,135",Walking-Simulator
Fears to Fathom - Woodbury Getaway,$9.99,83.35%,Sep 2024,"15,115",18,"1,432",Walking-Simulator
The Inheritance of Crimson Manor,$19.99,83.35%,May 2022,"2,007",2,66,Walking-Simulator
CINERIS SOMNIA,$14.99,83.35%,Oct 2018,"3,845",6,56,Walking-Simulator
Andy's Apple Farm,$2.99,83.35%,Nov 2021,"2,130",0,34,Walking-Simulator
Once Upon A Mind - A Little Too Friendly,$3.99,83.35%,May 2025,388,2,10,Walking-Simulator
Palmyra Orphanage,$5.99,83.34%,Sep 2019,"3,530",0,47,Walking-Simulator
Ambrosia Sky: Act One,$14.99,83.34%,Nov 2025,"3,088",4,69,Walking-Simulator
Aleph,$2.99,83.33%,Jun 2024,83,0,5,Walking-Simulator
Garten of Banban 8: Anti Devil,$9.99,83.32%,Aug 2025,"11,591",16,"2,257",Walking-Simulator
Dreamcore,$14.99,83.30%,Jan 2025,"7,807",23,163,Walking-Simulator
Baby Blues Nightmares - Toddler Horror Game,$12.73,83.29%,Sep 2024,988,0,34,Walking-Simulator
DYSTHANASIA,$19.99,83.29%,Nov 2025,"1,270",47,345,Walking-Simulator
KAGIDOKO : A Deep Learning Horror Game,$3.99,83.27%,Dec 2023,287,0,7,Walking-Simulator
NAGAISAN,$1.67,83.26%,Sep 2024,375,0,5,Walking-Simulator
AER Memories of Old,$1.49,83.25%,Oct 2017,"19,406",8,483,Walking-Simulator
Creepy Shift: Roadside Diner,$6.99,83.24%,Oct 2024,771,0,17,Walking-Simulator
Farm Chores,Free,83.24%,Jun 2024,26,0,10,Walking-Simulator
House Of Horror: Outside Is Better DemoDemo,Free,83.23%,Jun 2025,—,0,5,Walking-Simulator
Hollowbrook - Apartments,$2.99,83.23%,Oct 2025,203,0,15,Walking-Simulator
The Norwood Suite,$9.99,83.22%,Oct 2017,"1,474",1,295,Walking-Simulator
The Immaculate Drag,$1.99,83.19%,Jan 2022,152,0,4,Walking-Simulator
Spin Time,$1.99,83.19%,Dec 2022,75,0,8,Walking-Simulator
Grønland,$9.99,83.14%,May 2024,186,0,6,Walking-Simulator
Escape Simulator: Magic DLCDLC,$5.99,83.08%,Feb 2024,—,—,—,Walking-Simulator
Harold's Walk,$8.99,83.07%,Jul 2024,116,0,6,Walking-Simulator
DREAM LOGIC,$4.99,83.06%,Sep 2022,954,0,19,Walking-Simulator
MIND CORRIDORS: Paroniria,$11.99,83.04%,Nov 2022,209,0,4,Walking-Simulator
TAKANARIA,Free,83.02%,Jan 2019,"1,197",0,36,Walking-Simulator
NUTS,$24.99,83.00%,Feb 2021,"3,302",0,67,Walking-Simulator
HITM3,$5.99,83.00%,Jul 2024,122,0,3,Walking-Simulator
A Symmetric Escape,$2.39,83.00%,Feb 2023,85,0,4,Walking-Simulator
ととのいシミュレーター,$2.99,83.00%,Nov 2024,54,0,5,Walking-Simulator
Spirit of the North 2: SaveAFox PackDLC,$3.99,83.00%,Aug 2025,—,—,—,Walking-Simulator
LiDAR Exploration Program,$5.99,82.98%,Apr 2025,"1,517",1,44,Walking-Simulator
Kinoko SoundtrackMusic,Free,82.95%,Jul 2020,—,0,1,Walking-Simulator
Aery - A New Frontier,$4.99,82.91%,May 2022,198,0,4,Walking-Simulator
Mimic Search,Free,82.89%,May 2024,804,0,45,Walking-Simulator
The Witness,$39.99,82.87%,Jan 2016,"118,140",175,"6,185",Walking-Simulator
Before I Forget,$7.99,82.85%,Jul 2020,751,0,14,Walking-Simulator
Last Laugh,$2.99,82.85%,Mar 2025,87,0,5,Walking-Simulator
Amanda the Adventurer 3 DemoDemo,Free,82.84%,Jun 2025,—,1,171,Walking-Simulator
Hausmeister,—,82.83%,Oct 2022,234,0,11,Walking-Simulator
Seasonala Cemetery,Free,82.83%,Jun 2025,673,0,9,Walking-Simulator
Coconut Simulator 2,$0.69,82.83%,Nov 2025,105,50,71,Walking-Simulator
The Odyssey of the Mammoth,Free,82.82%,Mar 2022,"1,426",1,72,Walking-Simulator
GLITCH DADDY,$7.49,82.82%,May 2024,189,0,6,Walking-Simulator
Motorcycle Mechanic Simulator 2021: Prologue,Free,82.81%,Jun 2021,"9,450",31,643,Walking-Simulator
Arausio,Free,82.80%,Jun 2021,203,0,5,Walking-Simulator
Hypotheses on the Symmetry between Vision and Hands,$1.99,82.80%,Jan 2025,97,0,18,Walking-Simulator
REVEIL,$19.99,82.78%,Mar 2024,"5,596",0,115,Walking-Simulator
The Music Machine,$4.99,82.78%,May 2015,"1,721",0,155,Walking-Simulator
Dave's Fun Algebra Class: Remastered,Free,82.76%,Apr 2024,803,8,133,Walking-Simulator
Tree Hugging Simulator,$0.99,82.76%,Nov 2024,110,0,9,Walking-Simulator
Fragments of Dread - False Haven,Free,82.76%,Oct 2025,180,2,14,Walking-Simulator
Virtual Exhibition,Free,82.76%,May 2020,397,0,7,Walking-Simulator
TTV4,$0.99,82.74%,Jul 2022,131,0,4,Walking-Simulator
Care,$9.99,82.74%,Dec 2024,218,0,8,Walking-Simulator
Chromatic Isle,Free,82.73%,Jan 2024,109,0,8,Walking-Simulator
We Went Back,Free,82.71%,Apr 2020,"9,391",0,303,Walking-Simulator
Dead Take,$14.99,82.71%,Jul 2025,"3,331",3,315,Walking-Simulator
A Bird Story,$3.99,82.70%,Nov 2014,"16,222",2,"1,628",Walking-Simulator
Astroloot,$6.99,82.70%,Mar 2025,796,17,205,Walking-Simulator
Legacy of Epstein: Foul Dreamer,$2.99,82.70%,Aug 2024,95,0,3,Walking-Simulator
Targeted –10 Days,$4.99,82.70%,Aug 2024,101,0,15,Walking-Simulator
project_Structure_01 DemoDemo,Free,82.69%,Aug 2024,—,0,5,Walking-Simulator
Hatch,$2.99,82.67%,Sep 2019,199,0,4,Walking-Simulator
Barbotine,$2.99,82.66%,Mar 2024,381,0,4,Walking-Simulator
ВЗЛОМ ЖОПЫ,$0.99,82.64%,Feb 2020,"1,214",3,18,Walking-Simulator
Pluviophile,$0.99,82.63%,Jun 2020,518,0,5,Walking-Simulator
Security Booth: Director's Cut,$4.99,82.63%,Aug 2022,"1,379",0,40,Walking-Simulator
Guildford Castle VR,Free,82.63%,Mar 2022,440,0,11,Walking-Simulator
Emissary Zero DemoDemo,Free,82.58%,Oct 2024,—,11,856,Walking-Simulator
my brother lives in a canyon,Free,82.58%,Jul 2021,65,0,3,Walking-Simulator
Streamer Daily,$11.99,82.56%,Mar 2020,"2,320",3,317,Walking-Simulator
The Cauldron Kids: The Summoning of Mr. Vermicelli,$4.99,82.56%,Jan 2024,381,0,8,Walking-Simulator
Find the Letter H,$0.99,82.55%,Aug 2020,25,0,3,Walking-Simulator
A Dream About Parking Lots,$3.99,82.55%,Mar 2025,72,0,3,Walking-Simulator
Vuntra City Environment DemoDemo,Free,82.53%,Mar 2025,—,0,21,Walking-Simulator
The Director's Disorder: Pilot Episode,Free,82.52%,Jan 2023,525,0,57,Walking-Simulator
Christmas Nightmare,$4.99,82.52%,Dec 2023,498,1,27,Walking-Simulator
PANORAMICAL,$9.99,82.49%,Sep 2015,"2,268",0,24,Walking-Simulator
My Light In The Dark,Free,82.48%,Nov 2017,117,0,136,Walking-Simulator
Return to Grace,$14.99,82.48%,May 2023,945,0,13,Walking-Simulator
Visage,$34.99,82.47%,Oct 2020,"57,221",25,"1,178",Walking-Simulator
11-11 Memories Retold,$29.99,82.46%,Nov 2018,"6,683",2,467,Walking-Simulator
ANIME STANDING,$0.99,82.44%,Jul 2020,"2,963",0,38,Walking-Simulator
Cosmic Fear DemoDemo,Free,82.44%,Apr 2025,—,0,18,Walking-Simulator
The Last Show of Mr. Chardish,$9.99,82.42%,Nov 2020,903,0,16,Walking-Simulator
Moral Dilemma: The Interview,Free,82.41%,Jan 2025,"1,163",49,129,Walking-Simulator
Adventure Rush,$9.99,82.41%,Dec 2021,105,0,7,Walking-Simulator
Teleport Master,$4.99,82.41%,Mar 2025,83,0,10,Walking-Simulator
Lights Off: Director's Cut,Free,82.39%,Feb 2024,151,0,9,Walking-Simulator
One Last Clip,$4.99,82.39%,Aug 2025,262,6,20,Walking-Simulator
MIRO,$14.99,82.39%,Apr 2025,312,0,5,Walking-Simulator
theHunter: Call of the Wild™ - Emerald Coast AustraliaDLC,$7.99,82.37%,Jun 2023,—,—,—,Walking-Simulator
Nobody Wants to Die,$24.99,82.35%,Jul 2024,"37,623",41,"1,310",Walking-Simulator
Paperbark,$8.99,82.34%,Jun 2018,"2,074",0,25,Walking-Simulator
Octodad (Student Edition),Free,82.31%,Apr 2023,308,1,10,Walking-Simulator
Missing Hiker,Free,82.30%,Feb 2023,"2,043",1,169,Walking-Simulator
VideoHole: Episode I,$3.99,82.30%,Feb 2021,195,0,4,Walking-Simulator
War Of Being,$5.99,82.28%,Aug 2023,769,0,41,Walking-Simulator
Dull Acres,Free,82.27%,Oct 2024,44,0,3,Walking-Simulator
The 5th Door,$5.55,82.27%,May 2025,129,0,7,Walking-Simulator
Observer: System Redux,$29.99,82.24%,Nov 2020,"12,523",9,253,Walking-Simulator
Trackless,$9.99,82.23%,Sep 2017,608,0,10,Walking-Simulator
Shelter 2,$7.99,82.22%,Mar 2015,"44,221",13,607,Walking-Simulator
Disminal,$3.89,82.22%,May 2024,259,1,4,Walking-Simulator
Xoo: Xeno Xafari,$5.99,82.22%,Aug 2020,88,0,4,Walking-Simulator
Maptroid: Worlds,$2.99,82.20%,Dec 2022,237,0,29,Walking-Simulator
ニコニコさん | Niconico-san,$2.99,82.19%,Apr 2025,117,0,12,Walking-Simulator
Hentai Mission Ukraine,$1.99,82.15%,May 2022,279,0,5,Walking-Simulator
Shelter,$7.99,82.12%,Aug 2013,"10,238",2,308,Walking-Simulator
Cellular Harvest,$6.99,82.12%,Aug 2020,140,0,2,Walking-Simulator
Make Good Choices,$2.99,82.10%,Jan 2025,"1,288",3,41,Walking-Simulator
Spirit of the North,$19.99,82.09%,May 2020,"19,322",48,958,Walking-Simulator
The Hungry Fly,$6.99,82.05%,Oct 2024,"1,542",0,19,Walking-Simulator
The Shadow Over Route 80,$1.99,82.05%,Nov 2022,159,0,4,Walking-Simulator
EL NE RUE,$0.99,82.05%,Jan 2023,235,0,14,Walking-Simulator
Escape 51,Free,82.05%,Nov 2024,173,0,24,Walking-Simulator
Undying Flower,$7.99,82.04%,May 2025,383,0,11,Walking-Simulator
Lobotomy,$4.99,82.04%,May 2025,60,0,5,Walking-Simulator
Back in the Swamp DemoDemo,Free,82.04%,Jul 2025,—,0,6,Walking-Simulator
THRESHOLD,$9.99,82.00%,Nov 2024,"5,694",5,154,Walking-Simulator
Isle of Pan,$19.99,81.97%,Jan 2023,342,0,6,Walking-Simulator
A Night On The Farm,$4.99,81.97%,Feb 2024,108,0,4,Walking-Simulator
The Little Tomb: The Maholova Club and the Search for a Dead Body,$11.99,81.97%,Sep 2025,599,0,13,Walking-Simulator
House of the Vigil,$0.99,81.97%,Oct 2025,106,0,6,Walking-Simulator
Fibrillation HD,$4.99,81.96%,Apr 2017,"2,365",0,14,Walking-Simulator
Spiral,$19.99,81.95%,Sep 2024,"1,241",0,16,Walking-Simulator
Meet The Animals,$0.99,81.95%,Apr 2024,51,0,3,Walking-Simulator
Thalassa: Edge of the Abyss,$19.99,81.93%,Aug 2024,"3,388",2,73,Walking-Simulator
Bombing!!: A Graffiti Sandbox,$6.99,81.93%,May 2021,284,0,7,Walking-Simulator
Murder Is Game Over,$4.99,81.92%,Oct 2022,251,1,3,Walking-Simulator
Devious Path,$3.99,81.92%,Sep 2024,145,0,10,Walking-Simulator
100 ANIMALS ON AN ISLAND,Free,81.91%,Sep 2024,85,0,5,Walking-Simulator
Father's Day,$6.99,81.88%,Oct 2022,"1,726",4,53,Walking-Simulator
PEXIT 8,Free,81.86%,Feb 2025,266,1,47,Walking-Simulator
hoptix,$7.99,81.86%,May 2025,120,0,5,Walking-Simulator
LAN Party Adventures,$14.99,81.81%,Sep 2025,"1,083",1,44,Walking-Simulator
Falta,$4.99,81.81%,Dec 2021,187,0,5,Walking-Simulator
The End of Gameplay,$19.99,81.81%,May 2025,184,0,9,Walking-Simulator
Absum,$4.99,81.81%,Oct 2025,124,2,10,Walking-Simulator
Fishing Adventure,$4.99,81.80%,Nov 2019,"2,136",0,50,Walking-Simulator
The End of the Sun: Prologue,Free,81.78%,Jul 2025,263,1,13,Walking-Simulator
Born Into Fear,$5.99,81.77%,Mar 2022,775,0,27,Walking-Simulator
Реальная Смута,$0.99,81.75%,Jun 2024,135,0,3,Walking-Simulator
NaissanceE,Free,81.73%,Feb 2014,"9,017",4,230,Walking-Simulator
DunDun VR,Free,81.71%,Sep 2021,215,2,9,Walking-Simulator
Bear Simulator,$14.99,81.69%,Feb 2016,"5,496",1,89,Walking-Simulator
Симулятор Сидения у Подъезда,$0.99,81.67%,Apr 2019,482,0,14,Walking-Simulator
Murder Is Game Over: Streaming Death,$4.99,81.66%,Jul 2023,144,0,3,Walking-Simulator
The Talos Principle 2 Digital ArtbookDLC,$4.99,81.66%,Nov 2023,—,—,—,Walking-Simulator
Gaze of Dread,$9.99,81.66%,Oct 2025,95,0,6,Walking-Simulator
A Butterfly,$0.49,81.65%,Jan 2025,95,0,2,Walking-Simulator
Stars Die,$4.99,81.64%,Dec 2020,602,0,7,Walking-Simulator
[Chilla's Art] Shinkansen 0 | 新幹線 0号,$6.99,81.63%,Mar 2024,"5,208",2,712,Walking-Simulator
Greed Stays Home,$4.99,81.63%,Jan 2025,521,0,19,Walking-Simulator
The Haunting of Joni Evers,$14.99,81.62%,Jan 2025,"1,036",0,19,Walking-Simulator
holo8,$3.99,81.62%,Feb 2025,"1,112",0,347,Walking-Simulator
Brukel,$4.99,81.58%,Nov 2019,959,0,9,Walking-Simulator
Lights Off!,Free,81.55%,May 2022,"1,061",0,50,Walking-Simulator
Arctic Awakening,$22.49,81.54%,Sep 2025,"8,020",7,143,Walking-Simulator
Mango,$9.99,81.51%,Nov 2021,406,0,5,Walking-Simulator
Museum of Monoliths,$2.99,81.50%,Feb 2023,247,0,3,Walking-Simulator
Trapped: Family Vacation,$4.99,81.50%,Jan 2025,250,0,25,Walking-Simulator
Clown Is Hungry,$6.99,81.47%,Oct 2025,156,0,7,Walking-Simulator
[Bober Bros] It's Just A Prank,$2.99,81.46%,Jun 2024,513,0,11,Walking-Simulator
Corner Shop: Nightshift DemoDemo,Free,81.46%,Jul 2025,—,0,36,Walking-Simulator
Fragmented City DemoDemo,Free,81.46%,Feb 2024,—,0,11,Walking-Simulator
Awakening Sarah,$8.99,81.42%,Jan 2025,347,0,12,Walking-Simulator
The Station,$14.99,81.37%,Feb 2018,"4,091",0,48,Walking-Simulator
EXIT KUN,$2.99,81.36%,Feb 2024,"2,732",0,197,Walking-Simulator
Morels: The Hunt 2,$19.99,81.36%,Apr 2024,745,1,36,Walking-Simulator
Chasing Static,$14.99,81.32%,Oct 2021,"3,561",1,65,Walking-Simulator
Blue Wednesday: Prologue,Free,81.29%,Mar 2023,288,0,23,Walking-Simulator
Mr. Meat,$4.99,81.29%,Jun 2025,207,1,7,Walking-Simulator
Colony 37,$2.99,81.29%,Sep 2025,338,0,37,Walking-Simulator
Close Your Eyes [Old Version],Free,81.26%,Aug 2015,"3,131",2,92,Walking-Simulator
Forbidden Art,$14.99,81.25%,Mar 2024,561,1,11,Walking-Simulator
12 Hours Museum,$2.99,81.25%,Jun 2024,43,0,6,Walking-Simulator
Irreversible,$19.99,81.25%,Oct 2025,477,0,7,Walking-Simulator
What Comes Next DemoDemo,Free,81.25%,Feb 2025,—,0,5,Walking-Simulator
Sonata Theory,Free,81.22%,Jul 2021,76,0,2,Walking-Simulator
Helpless,Free,81.17%,Mar 2023,523,1,34,Walking-Simulator
"What have you done, Father?",$6.99,81.14%,Apr 2024,701,0,12,Walking-Simulator
Last Days of Lazarus - Prologue,—,81.14%,Dec 2021,265,0,6,Walking-Simulator
Shattered Lights,Free,81.13%,Jun 2019,"2,033",1,30,Walking-Simulator
Back Then,$12.99,81.11%,Dec 2023,339,0,4,Walking-Simulator
Forgotten Ways,$1.99,81.09%,May 2020,76,0,13,Walking-Simulator
Arma II: DayZ Mod,Free,81.05%,Feb 2013,"51,920",7,"2,305",Walking-Simulator
Last Look along Woodward Boulevard DemoDemo,Free,81.04%,Jul 2025,—,0,30,Walking-Simulator
Shine Within,Free,81.03%,Sep 2021,275,0,25,Walking-Simulator
Shutter Stroll,$5.99,81.03%,Sep 2024,293,0,5,Walking-Simulator
Caution Ahead: Part 1,$3.99,81.03%,Sep 2024,81,0,3,Walking-Simulator
Letters of longing,$2.99,81.03%,Oct 2025,73,0,3,Walking-Simulator
Lost Tales: Karai Vosa DemoDemo,Free,81.03%,Oct 2025,—,0,8,Walking-Simulator
Santhai,$12.99,81.02%,Jan 2022,789,0,106,Walking-Simulator
[Bober Bros] The Hole,$2.99,81.01%,Dec 2024,"1,256",1,45,Walking-Simulator
The Honours Project,Free,81.00%,May 2025,107,0,4,Walking-Simulator
Last Days of Lazarus,$14.99,80.96%,Jun 2022,"1,233",0,20,Walking-Simulator
Dagon - The Little Glass Bottle DLCDLC,$3.99,80.96%,Aug 2022,—,—,—,Walking-Simulator
YetiParty,$4.99,80.95%,Aug 2025,190,6,17,Walking-Simulator
SEPTEMBER 1999,Free,80.92%,Oct 2018,"2,542",0,26,Walking-Simulator
Mint's Hints 2DLC,$4.99,80.92%,Dec 2024,—,—,—,Walking-Simulator
Take a Walk,$3.99,80.92%,Jan 2025,199,0,3,Walking-Simulator
