Name,Price,Rating,Release,Follows,Online,Peak,Genre
Enshrouded,$29.99,85.12%,Jan 2024,"360,374","33,178","160,405",Action-RPG
Vampire Survivors: Operation GunsDLC,$2.49,85.08%,May 2024,—,—,—,Action-RPG
Dreamscaper: Prologue,—,85.06%,Apr 2020,"10,473",0,737,Action-RPG
欺神弄鬼,$9.99,85.04%,Mar 2025,"4,554",5,"1,380",Action-RPG
Rune Factory: Guardians of Azuma,$38.99,85.01%,Jun 2025,"29,310",500,"13,121",Action-RPG
Garden Story,$3.99,84.98%,Aug 2021,"16,961",15,351,Action-RPG
Lost Castle / 失落城堡,$3.99,84.95%,Sep 2016,"101,032",49,"4,701",Action-RPG
Time Wasters,$2.49,84.94%,Sep 2023,"4,192",12,"1,026",Action-RPG
Exiled Kingdoms,$7.99,84.92%,Feb 2018,"7,483",14,217,Action-RPG
Shotgun Legend,$0.99,84.87%,Jan 2018,834,1,"1,976",Action-RPG
Divine Divinity,$5.99,84.81%,Sep 2002,"8,429",39,300,Action-RPG
Spellbook Demonslayers Prologue,—,84.79%,Aug 2022,"1,060",0,862,Action-RPG
Assassin's Creed® Origins,$59.99,84.77%,Oct 2017,"342,374","1,619","41,551",Action-RPG
Spellsworn,Free,84.76%,Mar 2018,"4,222",5,"1,517",Action-RPG
消失的航班，还有她她她！Lost in the secret!,$19.99,84.75%,May 2025,"2,333",0,"1,489",Action-RPG
Cyberpunk 2077,$59.99,84.72%,Dec 2020,"1,534,011","25,310","1,054,388",Action-RPG
She Will Punish Them,$15.99,84.72%,Apr 2020,"102,157",23,"15,711",Action-RPG
Twilight Survivors,$2.99,84.66%,Apr 2024,"1,565",12,329,Action-RPG
Dreamscaper,$4.99,84.61%,Aug 2021,"31,001",5,"1,129",Action-RPG
Omensight: Definitive Edition,$19.99,84.59%,May 2018,"19,560",0,245,Action-RPG
Crazy Flasher Series 2021,$0.99,84.59%,Feb 2021,"5,455",4,916,Action-RPG
Gujian3(古剑奇谭三),$29.99,84.58%,Dec 2018,"100,091",30,"10,183",Action-RPG
Nice Day for Fishing,$19.99,84.54%,May 2025,"20,858",29,"2,304",Action-RPG
Spellbreak,—,84.53%,Dec 2020,"38,159",0,"5,504",Action-RPG
Keeper's Toll,$6.99,84.51%,Oct 2024,"3,386",7,623,Action-RPG
Far Cry® Primal,$29.99,84.45%,Mar 2016,"212,424",627,"14,783",Action-RPG
Mini Healer,$7.99,84.45%,Apr 2020,"7,267",2,735,Action-RPG
Ys IX -Monstrum NOX-,$54.99,84.45%,Jan 2022,"3,383",2,149,Action-RPG
My Friend Stalin,$0.49,84.43%,Jun 2021,356,2,19,Action-RPG
Stellar Blade™ DemoDemo,Free,84.41%,May 2025,—,98,"26,443",Action-RPG
EVERSPACE™ 2,$49.99,84.38%,Apr 2023,"114,639",202,"9,760",Action-RPG
Command & Conquer™ Tiberian Sun™ and Firestorm™,—,84.37%,Mar 2024,"2,703",193,925,Action-RPG
Bounty of One,$6.99,84.32%,Sep 2023,"5,288",69,"1,648",Action-RPG
Cyberdimension Neptunia: 4 Goddesses Online,$29.99,84.28%,Feb 2018,"32,000",2,"3,750",Action-RPG
SULFUR,$19.30,84.27%,Oct 2024,"31,102",305,"2,793",Action-RPG
BLADECHIMERA,$19.99,84.21%,Jan 2025,"9,603",8,652,Action-RPG
Magicka,$9.99,84.19%,Jan 2011,"45,632",25,"11,727",Action-RPG
Absolum DemoDemo,Free,84.18%,Jun 2025,—,11,433,Action-RPG
Strife: Veteran Edition,$1.99,84.12%,May 1996,"3,552",1,92,Action-RPG
Saleblazers,$19.49,84.10%,Sep 2023,"15,341",74,"1,939",Action-RPG
Evoland 2,$19.99,84.07%,Aug 2015,"27,089",9,"1,043",Action-RPG
Chef RPG,$16.99,84.03%,Sep 2024,"40,641",122,"2,033",Action-RPG
Arx Fatalis,$1.64,84.02%,Nov 2002,"8,858",17,93,Action-RPG
Heretical,$14.99,84.00%,Oct 2024,"7,305",11,255,Action-RPG
Warhammer: Vermintide 2,$1.49,83.95%,Mar 2018,"249,851","7,907","104,323",Action-RPG
SUPERVIVE,Free,83.93%,Jul 2025,"38,944",516,"47,913",Action-RPG
Fable Anniversary,$11.54,83.89%,Sep 2014,"85,400",359,"6,186",Action-RPG
Taora : Beginning,Free,83.89%,Dec 2023,"6,089",20,919,Action-RPG
Mage Kanade's Futanari Dungeon Quest,$24.99,83.88%,Mar 2023,"14,793",8,152,Action-RPG
Sudeki,$5.99,83.84%,Mar 2005,"7,140",4,85,Action-RPG
PRISON OF HUSKS DemoDemo,Free,83.84%,Jun 2025,—,3,104,Action-RPG
.hack//G.U. Last Recode,$49.99,83.83%,Nov 2017,"34,494",28,"1,989",Action-RPG
WARRIORS OROCHI 4,$29.99,83.80%,Oct 2018,"44,314",58,"5,924",Action-RPG
Stoneshard: Prologue,—,83.77%,Jun 2018,"14,743",0,735,Action-RPG
Dolls Nest,$19.99,83.77%,Apr 2025,"14,434",16,"2,622",Action-RPG
Chinese Online Game,$6.99,83.75%,Jul 2024,"36,323",110,"12,301",Action-RPG
FATE: The Cursed King,$7.99,83.75%,Nov 2014,"2,020",7,128,Action-RPG
Metal Bringer,$13.99,83.74%,Mar 2025,"11,383",20,"1,071",Action-RPG
SAND LAND,$59.99,83.73%,Apr 2024,"29,270",11,"1,716",Action-RPG
System Shock 2: 25th Anniversary Remaster,$22.49,83.73%,Jun 2025,"13,709",51,"1,496",Action-RPG
Fashion Police Squad,$19.99,83.67%,Aug 2022,"6,109",2,142,Action-RPG
Svarog's Dream,$21.00,83.63%,Dec 2023,"7,868",4,403,Action-RPG
Eternal Strands,$39.99,83.62%,Jan 2025,"22,308",17,744,Action-RPG
M.A.S.S. Builder,$24.99,83.61%,Sep 2025,"57,971",10,481,Action-RPG
Regions Of Ruin,$11.99,83.60%,Feb 2018,"14,240",8,"3,062",Action-RPG
Command & Conquer™ Generals,—,83.49%,Mar 2024,"7,522",235,"1,321",Action-RPG
Tunguska: The Visitation - Enhanced Edition,$14.99,83.48%,Jun 2021,"12,821",9,785,Action-RPG
Cyberpunk 2077 Bonus ContentMusic,Free,83.47%,Dec 2020,—,—,—,Action-RPG
Tales of Graces f Remastered,$38.99,83.43%,Jan 2025,"8,980",71,"3,546",Action-RPG
Crashlands 2,$24.99,83.40%,Apr 2025,"19,450",45,"8,571",Action-RPG
Kingdom Come: Deliverance,$29.99,83.33%,Feb 2018,"390,354","5,658","96,069",Action-RPG
Bladed fury,$9.99,83.30%,Dec 2018,"17,851",0,"1,191",Action-RPG
Troublemaker,$7.99,83.29%,Mar 2023,"4,891",1,374,Action-RPG
Dark Bestiary,$8.99,83.28%,Jul 2020,"2,957",1,228,Action-RPG
Asgard's Fall: Origins,—,83.27%,Jan 2024,"1,666",1,375,Action-RPG
Mega Man Battle Network Legacy Collection Vol. 1,$12.79,83.25%,Apr 2023,"11,970",69,"7,843",Action-RPG
Vigil: The Longest Night,$21.99,83.23%,Oct 2020,"23,432",5,"1,448",Action-RPG
Victor Vran ARPG,$19.99,83.22%,Jul 2015,"48,026",8,"2,485",Action-RPG
Dinotica,$17.99,83.22%,Aug 2025,"3,270",9,"1,132",Action-RPG
Far Cry® 4,$4.49,83.21%,Nov 2014,"277,998","2,045","16,963",Action-RPG
The Elder Scrolls II: Daggerfall,Free,83.13%,Sep 1996,"9,694",22,535,Action-RPG
Rollers of the Realm,$9.99,83.13%,Nov 2014,"2,261",0,243,Action-RPG
Lies of P: OvertureDLC,$29.99,83.12%,Jun 2025,—,—,—,Action-RPG
DARK SOULS™ II: Scholar of the First Sin,$19.99,83.02%,Apr 2015,"198,816","2,176","12,106",Action-RPG
Street Fighter™ 6,$39.99,83.00%,Jun 2023,"158,569","7,969","70,573",Action-RPG
Pocket Rogues,$9.99,82.98%,Oct 2018,"1,770",16,47,Action-RPG
Holo X Break,Free,82.93%,Mar 2024,"9,151",7,"9,607",Action-RPG
ELDERBORN,$14.99,82.92%,Jan 2020,"10,064",4,391,Action-RPG
BDSM: Big Drunk Satanic Massacre,$19.99,82.91%,Oct 2019,"15,841",1,78,Action-RPG
Undead Horde,$16.99,82.88%,May 2019,"12,959",5,683,Action-RPG
Nevergrind Online,$15.99,82.86%,Jul 2024,"3,657",11,"1,184",Action-RPG
GRIME,$24.99,82.81%,Aug 2021,"27,186",35,"2,012",Action-RPG
Lost in Random: The Eternal Die,$24.99,82.73%,Jun 2025,"9,479",37,630,Action-RPG
Eternights,$29.99,82.72%,Sep 2023,"26,605",11,"1,418",Action-RPG
Tales of Symphonia,$19.99,82.71%,Feb 2016,"35,205",51,"1,414",Action-RPG
Suits: A Business RPG,$0.99,82.71%,Jan 2016,"1,962",0,655,Action-RPG
KINGDOM HEARTS -HD 1.5+2.5 ReMIX-,$24.99,82.69%,Jun 2024,"31,538","1,588","11,152",Action-RPG
Caveblazers,$9.99,82.59%,May 2017,"16,598",22,723,Action-RPG
CODE VEIN,$59.99,82.55%,Sep 2019,"172,066",417,"33,895",Action-RPG
Titan Quest II,$34.99,82.47%,Aug 2025,"122,873",705,"27,099",Action-RPG
Eiyuden Chronicle: Rising,$3.74,82.47%,May 2022,"15,432",17,"1,163",Action-RPG
Sacred Gold,$9.99,82.44%,Aug 2006,"10,742",99,200,Action-RPG
EvilQuest,$1.99,82.44%,Feb 2014,"1,039",0,173,Action-RPG
Banishers: Ghosts of New Eden,$49.80,82.42%,Feb 2024,"55,440",274,"3,791",Action-RPG
RoboCop: Rogue City - Unfinished Business,$29.99,82.41%,Jul 2025,"13,044",70,"1,535",Action-RPG
WARRIORS: Abyss,$17.49,82.29%,Feb 2025,"12,169",106,"2,407",Action-RPG
E.Y.E: Divine Cybermancy,$9.99,82.22%,Jul 2011,"19,632",10,"2,481",Action-RPG
Castlevania: Lords of Shadow 2,$7.99,82.19%,Feb 2014,"21,221",59,"3,802",Action-RPG
Grim Dawn - Forgotten Gods ExpansionDLC,$15.99,82.19%,Mar 2019,—,—,—,Action-RPG
The Genesis Project,Free,82.18%,Apr 2022,"5,451",20,615,Action-RPG
Fallout 4 Far HarborDLC,$8.99,82.17%,May 2016,—,—,—,Action-RPG
Eastward,$24.99,82.16%,Sep 2021,"106,852",29,"13,882",Action-RPG
God Of Weapons,$5.99,82.08%,Sep 2023,"17,417",75,"5,582",Action-RPG
Hellsplit: Arena,$24.99,82.08%,Sep 2019,"12,361",7,147,Action-RPG
Spiral Knights,Free,82.06%,Jun 2011,"38,410",94,"13,143",Action-RPG
Sword and Fairy 5 Prequel,—,82.04%,Sep 2017,"5,635",13,596,Action-RPG
NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,$29.99,82.03%,Sep 2014,"32,509",13,"6,831",Action-RPG
Divinity II: Developer's Cut,$19.99,82.03%,Oct 2012,"28,360",48,"1,237",Action-RPG
Prince of Persia The Lost Crown,$11.99,82.03%,Aug 2024,"18,493",295,"1,446",Action-RPG
DYNASTY WARRIORS 8: Xtreme Legends Complete Edition,$14.99,82.01%,May 2014,"73,720",143,"3,878",Action-RPG
The First Berserker: Khazan,$41.99,81.97%,Mar 2025,"86,474","1,374","32,929",Action-RPG
River City Girls 2,$19.99,81.96%,Dec 2022,"12,540",34,833,Action-RPG
Meta-Ghost: Prologue,—,81.96%,Feb 2024,"2,347",0,"1,256",Action-RPG
Hellslave,$19.99,81.95%,May 2022,"9,272",40,"3,840",Action-RPG
Eastern Exorcist,$17.99,81.94%,Jul 2021,"32,423",10,"2,206",Action-RPG
FINAL FANTASY XV WINDOWS EDITION,$13.99,81.91%,Mar 2018,"255,298",635,"29,498",Action-RPG
Happy Island Fantasy,$14.99,81.91%,Nov 2025,"13,429",101,704,Action-RPG
Peripeteia,$24.99,81.88%,Feb 2025,"24,325",32,627,Action-RPG
Trinity Fusion,$19.99,81.88%,Dec 2023,"8,659",2,236,Action-RPG
Hand of Fate 2,$29.99,81.84%,Nov 2017,"60,484",13,"2,873",Action-RPG
NIMRODS,$9.99,81.81%,Oct 2024,"9,891",59,"2,168",Action-RPG
Tokyo Xanadu eX+,$59.99,81.78%,Dec 2017,"16,043",10,302,Action-RPG
The Legend of Heroes: Trails through Daybreak II,$59.99,81.75%,Feb 2025,"6,570",93,"1,835",Action-RPG
KIBORG,$24.99,81.70%,Apr 2025,"11,406",18,651,Action-RPG
Ni no Kuni™ II: Revenant Kingdom,$59.99,81.64%,Mar 2018,"110,759",69,"10,805",Action-RPG
ELDEN RING NIGHTREIGN The Forsaken HollowsDLC,$15.00,81.63%,May 2025,—,—,—,Action-RPG
CRYMACHINA,$59.99,81.62%,Oct 2023,"12,861",0,367,Action-RPG
Shadows of Doubt,$24.99,81.59%,Sep 2024,"85,109",204,"3,562",Action-RPG
MONSTER HUNTER RISE,$39.99,81.57%,Jan 2022,"213,271","2,581","231,360",Action-RPG
Realm of the Mad God Exalt,Free,81.50%,Feb 2012,"42,987","1,364","10,051",Action-RPG
Ni no Kuni Wrath of the White Witch™ Remastered,$49.99,81.42%,Sep 2019,"31,526",76,"1,170",Action-RPG
Action Taimanin,Free,81.39%,Oct 2020,"67,804",713,"3,521",Action-RPG
Stygian: Outer Gods,$24.99,81.28%,Apr 2025,"13,034",7,133,Action-RPG
Heroes of Hammerwatch II,$19.99,81.24%,Jan 2025,"34,959",349,"21,237",Action-RPG
The Outer Worlds,$29.99,81.23%,Oct 2020,"177,312",488,"20,349",Action-RPG
Thymesia,$24.99,81.09%,Aug 2022,"53,335",20,"3,224",Action-RPG
STRANGER OF PARADISE FINAL FANTASY ORIGIN,$15.99,81.07%,Apr 2023,"27,359",126,"2,544",Action-RPG
Moonlighter 2: The Endless Vault,$24.89,81.02%,Nov 2025,"25,827","1,845","2,992",Action-RPG
ELDEN RING NIGHTREIGN,$39.99,80.98%,May 2025,"200,230","6,649","313,593",Action-RPG
Onimusha 2: Samurai's Destiny,$23.99,80.96%,May 2025,"11,155",16,"1,631",Action-RPG
Sea Fantasy,$14.99,80.96%,Jan 2025,"5,516",5,929,Action-RPG
Dota 2,Free,80.91%,Jul 2013,"2,442,100","707,210","1,295,114",Action-RPG
Fallout 4,$7.99,80.86%,Nov 2015,"919,656","18,917","472,962",Action-RPG
The Incredible Adventures of Van Helsing,$14.99,80.82%,May 2013,"25,774",28,"4,231",Action-RPG
Anodyne,$14.99,80.82%,Mar 2013,"5,517",1,387,Action-RPG
PATAPON 1+2 REPLAY,$29.99,80.79%,Jul 2025,"19,075",39,"3,296",Action-RPG
Tower and Sword of Succubus,$8.44,80.79%,Oct 2020,"12,431",3,313,Action-RPG
Captain Bones: Prologue,Free,80.77%,Jul 2021,"2,555",0,90,Action-RPG
Into the Necrovale,$14.99,80.76%,Sep 2024,"7,778",5,200,Action-RPG
Valdis Story: Abyssal City,$14.99,80.75%,Sep 2013,"13,305",3,"1,959",Action-RPG
Arietta of Spirits,$14.99,80.71%,Aug 2021,"3,345",0,53,Action-RPG
West Hunt,$9.99,80.70%,Mar 2023,"9,099",20,"1,525",Action-RPG
9th Dawn Remake,$15.99,80.70%,Sep 2024,"3,555",7,"1,888",Action-RPG
Granblue Fantasy Versus: Rising,$49.99,80.69%,Dec 2023,"30,661",162,"7,278",Action-RPG
Deathtrap,$19.99,80.69%,Feb 2015,"15,418",8,948,Action-RPG
Mega Man Battle Network Legacy Collection Vol. 2,$12.79,80.69%,Apr 2023,"8,879",30,"2,703",Action-RPG
Adorable Witch 2,$1.99,80.68%,Oct 2021,"3,777",0,123,Action-RPG
The Mageseeker: A League of Legends Story™,$29.99,80.62%,Apr 2023,"18,583",7,"6,280",Action-RPG
Moonlighter,$19.99,80.58%,May 2018,"92,936",286,"6,229",Action-RPG
Vaporum,$19.99,80.57%,Sep 2017,"12,097",2,142,Action-RPG
Tyrant's Realm,$9.99,80.55%,Jan 2025,"8,170",3,338,Action-RPG
Little Witch Nobeta,$24.99,80.52%,Sep 2022,"47,768",16,"3,707",Action-RPG
Hell Clock,$13.99,80.51%,Jul 2025,"25,139",469,"5,636",Action-RPG
Choo Choo Survivor,$4.99,80.45%,Jun 2023,"1,813",2,246,Action-RPG
Miss Neko: Pirates,$3.19,80.43%,Mar 2024,"9,357",7,434,Action-RPG
Unexplored,$9.99,80.41%,Feb 2017,"4,519",3,129,Action-RPG
The Agnietta ~The holy healer & the cursed dungeon~,$9.99,80.38%,Apr 2023,"12,844",10,639,Action-RPG
Wasteland 2: Director's Cut,$7.49,80.35%,Sep 2014,"89,428",10,"18,856",Action-RPG
Sands of Salzaar,$5.99,80.30%,Dec 2021,"91,376",83,"21,047",Action-RPG
ASTLIBRA Gaiden: The Cave of Phantom MistDLC,$9.99,80.26%,Feb 2024,—,—,—,Action-RPG
The Elder Scrolls® Online,$4.99,80.25%,Apr 2014,"481,692","11,553","49,234",Action-RPG
Dwarven Realms,$9.99,80.25%,Sep 2024,"10,222",136,"3,541",Action-RPG
Flynn: Son of Crimson,$5.99,80.25%,Sep 2021,"7,349",1,157,Action-RPG
Taboo Trial,$8.99,80.24%,Aug 2023,"20,516",8,"1,289",Action-RPG
Evoland,$9.99,80.19%,Apr 2013,"11,197",1,"1,202",Action-RPG
Fortune Summoners,$19.99,80.16%,Jan 2012,"4,460",0,425,Action-RPG
Full Mojo Rampage,$12.99,80.14%,May 2014,"10,028",0,465,Action-RPG
Darksiders Genesis,$29.99,80.13%,Dec 2019,"62,383",60,"6,433",Action-RPG
Jotunnslayer: Hordes of Hel,$14.99,80.09%,Sep 2025,"31,073",186,"3,397",Action-RPG
AWAKEN - Astral Blade,$9.99,80.06%,Oct 2024,"9,920",10,523,Action-RPG
Carnal Instinct,$22.49,80.00%,Mar 2021,"83,668",137,924,Action-RPG
Fearmonium,$12.99,80.00%,May 2021,"2,544",1,54,Action-RPG
Ys X: Nordics,$59.99,79.99%,Oct 2024,"9,578",20,"1,497",Action-RPG
Raiders of Blackveil DemoDemo,Free,79.97%,May 2025,—,114,750,Action-RPG
The Bloodline,$9.99,79.93%,Oct 2023,"54,874",82,"1,130",Action-RPG
Fallout 3: Game of the Year Edition,$6.60,79.92%,Oct 2009,"89,453",440,"11,471",Action-RPG
I Am Legion: Stand Survivors,$8.99,79.87%,Mar 2025,"6,562",57,"6,776",Action-RPG
Figure Adventure,Free,79.87%,Jun 2024,"2,079",0,979,Action-RPG
Gauntlet™ Slayer Edition,$2.99,79.85%,Sep 2014,"60,805",63,"12,730",Action-RPG
Gothic® 3,$19.99,79.84%,Oct 2006,"19,180",479,915,Action-RPG
Karnage Chronicles,$24.99,79.84%,Jul 2020,"8,313",0,85,Action-RPG
Frontier Hunter: Erza’s Wheel of Fortune,$9.99,79.82%,Jul 2024,"21,250",15,636,Action-RPG
Like a Dragon: Ishin!,$59.99,79.79%,Feb 2023,"44,115",97,"8,461",Action-RPG
Project Werewulf,$29.99,79.76%,May 2025,"10,251",37,453,Action-RPG
AdventureQuest 3D,Free,79.70%,Oct 2022,"20,511",130,"2,098",Action-RPG
HunterX,$14.99,79.67%,Apr 2022,"3,606",0,141,Action-RPG
Fallout 3,$2.49,79.65%,Oct 2008,"53,911",65,"2,653",Action-RPG
DARK SOULS™ III - The Ringed City™DLC,$7.49,79.55%,Mar 2017,—,—,—,Action-RPG
Ampersat,$9.99,79.50%,May 2022,"6,975",3,589,Action-RPG
Crafty Survivors,$11.99,79.48%,May 2025,"2,791",4,374,Action-RPG
The Slormancer,$19.99,79.45%,May 2025,"42,063",103,"10,989",Action-RPG
Lord of the Rings: War in the North,—,79.43%,Nov 2011,"28,815",26,"4,664",Action-RPG
It Lurks Below,$19.99,79.43%,May 2019,"12,590",0,875,Action-RPG
Labyrinth of Galleria: The Moon Society,$49.99,79.42%,Feb 2023,"7,046",28,859,Action-RPG
Castle Of Alchemists,$14.99,79.41%,Apr 2025,"10,986",3,"1,377",Action-RPG
Young Souls,$24.99,79.41%,Mar 2022,"9,122",1,261,Action-RPG
Catmaze,$9.99,79.30%,May 2018,"6,979",2,42,Action-RPG
Eternium,Free,79.27%,Aug 2023,"14,139",126,950,Action-RPG
Summoner,$4.99,79.27%,Mar 2001,"2,412",3,66,Action-RPG
Borderlands Game of the Year Enhanced,$9.89,79.25%,Aug 2023,"12,524",484,"26,446",Action-RPG
SCARLET NEXUS,$14.39,79.18%,Jun 2021,"111,352",84,"14,516",Action-RPG
Dungeon Siege,$0.97,79.16%,Apr 2002,"7,409",87,391,Action-RPG
Hero Zero - Multiplayer RPG,Free,79.16%,Jul 2016,"3,546",218,"1,447",Action-RPG
Gatewalkers (Alpha),Free,79.14%,Jun 2020,"8,935",0,254,Action-RPG
Robin Hood - Sherwood Builders - Bandit's Trail,Free,79.10%,Aug 2023,"7,590",2,772,Action-RPG
Zombie Shooter,$4.99,79.09%,Dec 2007,"1,504",3,63,Action-RPG
Teenage Mutant Ninja Turtles: Splintered Fate,$11.99,79.08%,Nov 2024,"18,885",151,"1,483",Action-RPG
Dragon Age II: Ultimate Edition,$7.49,79.08%,Mar 2011,"17,211",191,"1,421",Action-RPG
DYNASTY WARRIORS: ORIGINS DemoDemo,Free,79.08%,Nov 2024,—,16,"10,598",Action-RPG
RWBY: Grimm Eclipse,$19.99,78.99%,Jul 2016,"127,917",3,"3,298",Action-RPG
Alpha Protocol™,$19.99,78.93%,Jun 2010,"9,654",10,"2,427",Action-RPG
Death's Gambit: Afterlife,$19.99,78.90%,Aug 2018,"58,660",20,"2,538",Action-RPG
Tales of Vesperia: Definitive Edition,$49.99,78.89%,Jan 2019,"32,695",90,"3,450",Action-RPG
Raji: An Ancient Epic,$6.24,78.88%,Oct 2020,"14,236",11,219,Action-RPG
Yakuza 3 Remastered,$19.99,78.84%,Jan 2021,"9,323",66,"2,740",Action-RPG
Sir Whoopass™: Immortal Death,$16.99,78.83%,Aug 2022,"10,805",9,655,Action-RPG
Neptunia: Sisters VS Sisters,$49.99,78.83%,Jan 2023,"6,717",5,417,Action-RPG
Baldur's Gate: Dark Alliance,$39.99,78.81%,Dec 2021,"12,435",8,333,Action-RPG
The Rangers In The South,$3.99,78.79%,Jan 2025,"8,404",9,578,Action-RPG
Princess&Blade,$9.99,78.71%,Jan 2025,"12,811",6,130,Action-RPG
Knight's Path: The Tournament,Free,78.71%,Dec 2023,"2,303",1,36,Action-RPG
FORCED SHOWDOWN,$19.99,78.69%,Mar 2016,"15,236",0,427,Action-RPG
Lakeview Valley,$14.99,78.65%,Oct 2019,"5,183",1,103,Action-RPG
ANNO: Mutationem,$13.74,78.64%,Mar 2022,"60,138",32,"2,938",Action-RPG
Ocean's Heart,$14.99,78.64%,Jan 2021,"12,475",5,242,Action-RPG
Scarlet Tower,$4.99,78.64%,Mar 2024,"4,071",8,862,Action-RPG
Reality Break,$24.99,78.62%,Feb 2025,"5,684",10,779,Action-RPG
The Last Stand: Aftermath,$24.99,78.60%,Nov 2021,"71,173",92,"2,942",Action-RPG
Hakoniwa Explorer Plus,$9.99,78.50%,Jun 2018,"8,963",0,123,Action-RPG
Warhammer: End Times - Vermintide,$2.09,78.46%,Oct 2015,"200,789",85,"24,700",Action-RPG
SWORN,$24.99,78.38%,Sep 2025,"32,848",141,"5,947",Action-RPG
Black Myth: Wukong Deluxe Edition UpgradeDLC,$9.99,78.37%,Aug 2024,—,—,—,Action-RPG
Dying Light 2 Stay Human: Reloaded Edition,$59.99,78.35%,Feb 2022,"429,824","2,763","274,983",Action-RPG
Nioh: Complete Edition,$49.99,78.33%,Nov 2017,"146,925",283,"10,649",Action-RPG
Neptunia x SENRAN KAGURA: Ninja Wars,$49.99,78.31%,May 2022,"13,295",1,595,Action-RPG
Last Epoch,$34.99,78.23%,Feb 2024,"226,644","1,618","264,708",Action-RPG
Tales of Zestiria,$49.99,78.19%,Oct 2015,"127,658",46,"9,696",Action-RPG
ASKA,$24.99,78.14%,Jun 2024,"102,864","3,465","10,713",Action-RPG
BLACKTAIL,$29.99,78.10%,Dec 2022,"27,453",24,516,Action-RPG
Kagura Survivors: Endless Night,Free,78.07%,Apr 2023,"7,563",10,"1,397",Action-RPG
No Rest for the Wicked,$27.99,78.06%,Apr 2024,"156,079",822,"36,276",Action-RPG
Book of Demons,$24.99,78.06%,Dec 2018,"40,392",11,"2,083",Action-RPG
The Elder Scrolls: Arena,Free,78.02%,Apr 2022,"6,760",14,299,Action-RPG
Artifact Seeker: Resurrection,$8.99,77.99%,Jul 2024,"3,379",8,"1,317",Action-RPG
MEGA MAN X DiVE Offline,$9.89,77.89%,Sep 2023,"12,319",32,"1,676",Action-RPG
Temtem: Swarm,$9.99,77.88%,Nov 2024,"11,665",43,"3,064",Action-RPG
Risen 2: Dark Waters,$9.99,77.86%,Apr 2012,"14,512",84,"10,867",Action-RPG
Time Warpers,$4.99,77.81%,Jan 2020,"4,360",11,280,Action-RPG
Heroine Anthem Zero 2 : Scalescars Oath,$19.99,77.76%,Feb 2022,"9,100",0,197,Action-RPG
Immortal Life,$16.99,77.68%,Jan 2024,"23,747",49,"2,952",Action-RPG
Star Trek Online,Free,77.66%,Feb 2010,"63,434","1,252","7,910",Action-RPG
FINAL FANTASY XVI,$24.99,77.64%,Sep 2024,"68,130","1,915","27,508",Action-RPG
Potion Permit,$7.99,77.58%,Sep 2022,"45,433",210,"4,894",Action-RPG
American Theft 80s: Prologue,Free,77.56%,Mar 2022,"4,668",1,617,Action-RPG
GOD EATER 3,$59.99,77.43%,Feb 2019,"61,798",54,"9,549",Action-RPG
METAL DOGS,$19.99,77.42%,Mar 2023,"7,063",0,924,Action-RPG
造梦西游：无双,Free,77.36%,Aug 2025,"2,508",36,"6,081",Action-RPG
Gedonia 2,$10.04,77.35%,Apr 2025,"8,900",59,610,Action-RPG
Force of Nature 2: Ghost Keeper,$15.99,77.33%,May 2021,"18,768",34,"1,357",Action-RPG
Enclave,$9.99,77.30%,Mar 2003,"10,968",11,"14,907",Action-RPG
Stickman Strikes: Conquer Fantasy World,$11.99,77.28%,May 2025,"2,871",11,"1,184",Action-RPG
Survivalist,$4.99,77.26%,Jan 2015,"27,800",3,592,Action-RPG
Darksiders II Deathinitive Edition,$29.99,77.14%,Nov 2015,"36,947",169,"2,927",Action-RPG
Assassin's Creed® Unity,$29.99,77.10%,Nov 2014,"207,622",544,"12,180",Action-RPG
Metaphor: ReFantazio - Prologue DemoDemo,Free,77.10%,Sep 2024,—,42,"12,828",Action-RPG
"Warhammer 40,000: Inquisitor - Prophecy",$24.99,77.04%,Jul 2019,"13,928",47,"1,298",Action-RPG
Slime 3K: Rise Against Despot,$4.99,76.99%,Oct 2024,"6,300",13,687,Action-RPG
Tales Of Glory,$29.99,76.95%,May 2020,"6,841",3,47,Action-RPG
Black Desert SA,—,76.91%,Nov 2017,"19,158",0,"8,981",Action-RPG
Resident Evil Revelations 2,$19.99,76.88%,Feb 2015,"64,413",155,"3,686",Action-RPG
Tower of Babel: Survivors of Chaos (Demo)Demo,Free,76.87%,Jan 2025,—,2,"1,923",Action-RPG
LIGHTNING RETURNS™: FINAL FANTASY® XIII,$7.99,76.82%,Dec 2015,"63,540",40,"2,503",Action-RPG
KINGDOM HEARTS HD 2.8 Final Chapter Prologue,$29.99,76.81%,Jun 2024,"9,174",53,208,Action-RPG
Wigmund,$14.99,76.80%,Mar 2022,"9,395",3,382,Action-RPG
Tails of Iron 2: Whiskers of Winter,$24.99,76.76%,Jan 2025,"12,255",24,"1,104",Action-RPG
Yaga,$24.99,76.76%,Jan 2021,"8,769",0,273,Action-RPG
Ghostlore,$19.99,76.64%,May 2023,"11,580",4,646,Action-RPG
Toukiden 2,$59.99,76.63%,Mar 2017,"35,091",7,"1,938",Action-RPG
The Last Hero of Nostalgaia,$24.99,76.63%,Oct 2022,"12,535",14,569,Action-RPG
