Name,Price,Rating,Release,Follows,Online,Peak,Genre
"Forests, Fields and Fortresses",$4.99,82.95%,Apr 2023,281,0,12,God-Game
Stardeus,$29.99,82.84%,Oct 2022,"30,765",61,"2,139",God-Game
[ECHOSTASIS],$19.99,82.81%,May 2024,"1,827",1,59,God-Game
Go To Hell Must,$5.99,82.78%,Aug 2024,524,0,42,God-Game
Battle On! Hero Academy,$4.99,82.58%,Oct 2025,586,62,789,God-Game
Teleport Master,$4.99,82.41%,Mar 2025,83,0,10,God-Game
WAKUSEI,$4.99,82.22%,Jun 2024,52,0,9,God-Game
Populous™: The Beginning,$2.49,82.18%,Mar 2024,"1,628",14,179,God-Game
WW2 Rebuilder,$6.59,82.13%,Jan 2023,"17,910",21,"1,219",God-Game
Stonemachia DemoDemo,Free,81.95%,May 2024,—,0,21,God-Game
Idling to Rule the Gods,Free,81.93%,May 2016,"2,662","1,318","2,783",God-Game
Ultimate Epic Battle Simulator 2,$19.99,81.78%,Jul 2023,"38,039",116,"1,802",God-Game
Motesolo : No Girlfriend Since Birth,$11.49,81.75%,Jun 2021,"4,611",1,367,God-Game
DSS war party,Free,81.66%,Jun 2024,402,0,18,God-Game
Roman Triumph: Survival City Builder,$24.99,81.59%,Sep 2025,"18,461",23,575,God-Game
Nature And Life - Drunk On Nectar,$14.99,81.30%,Mar 2025,"2,685",0,17,God-Game
Deck of Haunts,$19.99,81.28%,May 2025,"8,906",45,599,God-Game
Kiritan VS Kanitan ~Zunda-mochi Defense!~,$8.99,81.25%,Feb 2020,410,0,13,God-Game
Tentacular,$24.99,81.25%,Mar 2022,"1,556",0,20,God-Game
Christmas Night,$5.99,81.17%,Apr 2023,333,0,18,God-Game
Strange Seed DemoDemo,Free,81.07%,Sep 2024,—,4,142,God-Game
Tiny Kingdom DemoDemo,Free,81.00%,Jul 2024,—,1,79,God-Game
Goblin Camp,$19.99,80.84%,Sep 2024,"3,695",0,47,God-Game
Cellings,$7.99,80.66%,Dec 2021,190,0,4,God-Game
Technotopia,$4.99,80.58%,Oct 2024,"2,991",3,140,God-Game
Deity Empires,$24.99,80.56%,Sep 2018,"2,862",13,82,God-Game
Sapiens,$24.99,80.56%,Jul 2022,"41,645",45,"1,826",God-Game
Unforgettable: 4th Dimensional Bartending,$3.99,80.54%,Mar 2025,88,0,4,God-Game
Cats in Cozy Rooms,$4.99,80.54%,Aug 2025,200,1,9,God-Game
Neuter Master,$4.99,80.51%,Nov 2025,108,0,12,God-Game
Satan's Puzzle 2,$1.99,80.48%,May 2022,97,0,3,God-Game
Heliopedia,$4.99,80.38%,Oct 2021,"1,055",0,48,God-Game
Odd Realm,$19.99,80.33%,Aug 2024,"14,016",4,245,God-Game
Everything,$14.99,80.30%,Apr 2017,"31,908",9,629,God-Game
Phero DemoDemo,Free,80.28%,May 2025,—,0,5,God-Game
FlowScape,$14.99,80.08%,Aug 2019,"22,623",0,379,God-Game
