Name,Price,Rating,Release,Follows,Online,Peak,Genre
Simmiland,$4.99,83.50%,Aug 2018,"9,227",3,749,Card-Game
Tournament Ark,Free,83.50%,Dec 2022,225,0,36,Card-Game
Squiggle Football,$16.99,83.48%,Aug 2025,249,2,171,Card-Game
Doomsday Paradise,$14.99,83.45%,Nov 2023,"3,119",0,112,Card-Game
Hunter's Moon: A Sovereign Syndicate Adventure,$17.99,83.42%,Nov 2025,"1,528",150,258,Card-Game
Digital Diamond Baseball V11,$19.99,83.40%,Mar 2023,130,0,32,Card-Game
MINISTRY OF TRUTH: 1984 - DemoDemo,Free,83.40%,Jun 2025,—,0,8,Card-Game
Twilight Struggle,$9.99,83.37%,Apr 2016,"11,086",96,672,Card-Game
Alpha League HD,Free,83.35%,Feb 2025,337,12,"10,252",Card-Game
FrostBound DemoDemo,Free,83.34%,May 2025,—,22,372,Card-Game
Ash of Gods: The Way Prologue,—,83.33%,Mar 2023,"1,034",0,747,Card-Game
Gomoku Let's Go,$2.99,83.29%,Jul 2021,"1,838",2,345,Card-Game
Faith in Despair,$11.99,83.27%,Nov 2025,344,8,22,Card-Game
Imaginytes,$14.99,83.27%,Jul 2025,203,0,15,Card-Game
Yao-Guai Hunter：Tomb Robber ShaEr DLCDLC,Free,83.27%,Apr 2025,—,—,—,Card-Game
SteamWorld Quest: Hand of Gilgamech,$24.99,83.23%,May 2019,"10,032",12,"1,061",Card-Game
Lost For Swords,$9.99,83.20%,Apr 2025,"1,463",2,545,Card-Game
Isle of Swaps,$14.99,83.20%,Sep 2024,"1,275",1,170,Card-Game
Novus Orbis,$14.99,83.18%,Feb 2025,753,2,23,Card-Game
Magic: The Gathering - Duels of the Planeswalkers 2013,—,83.17%,Jun 2012,"3,598",15,"7,807",Card-Game
Hodgepodge Hunch,$4.99,83.14%,Nov 2023,750,2,185,Card-Game
Relapse,$3.99,83.14%,Oct 2022,486,0,44,Card-Game
Mystic Vale,$12.99,83.08%,Jan 2019,"2,146",3,58,Card-Game
Ctrl Alt Deal,$19.99,83.07%,Jul 2025,970,0,22,Card-Game
HELLCARD,$24.99,83.06%,Feb 2024,"26,767",161,"5,629",Card-Game
