Name,Price,Rating,Release,Follows,Online,Peak,Genre
Osmos,$9.99,81.94%,Aug 2009,"3,679",3,486,Education
TRYP FPV: Drone Racer Simulator,$13.59,81.93%,Jun 2022,"11,590",80,234,Education
Poems & Codes,$5.99,81.89%,Oct 2023,608,4,45,Education
Type Knight,$4.99,81.88%,Oct 2019,442,2,19,Education
Hexahedra,$20.00,81.86%,May 2024,369,0,15,Education
Tybot Invasion: The Typing Runner,$3.99,81.86%,Jun 2021,81,0,4,Education
Easy Bubbles,$5.99,81.86%,Jun 2025,60,0,9,Education
Bunny's Ban,$1.99,81.86%,Apr 2021,58,0,4,Education
CrossCraze,$17.99,81.86%,Jun 2024,37,6,9,Education
The Tipping Point,Free,81.82%,Feb 2024,161,0,7,Education
Army of Numbers,$1.99,81.81%,Mar 2021,194,0,66,Education
Espresso Tycoon,$19.99,81.80%,Jun 2023,"13,892",5,469,Education
Farm Kitten - Puzzle Pipes,$1.99,81.79%,Aug 2021,151,0,7,Education
RPG Maker MZApplication,$34.63,81.78%,Aug 2020,"30,602",823,"1,266",Education
100 Cats Lost In Poland Find & Color,Free,81.75%,Aug 2025,69,0,13,Education
One Hand Clapping,$14.99,81.71%,Dec 2021,"10,231",1,272,Education
GameGuru - Expansion PackDLC,Free,81.71%,Sep 2016,—,—,—,Education
Hanoi Puzzles: Solid Match,$2.99,81.69%,Dec 2020,113,0,6,Education
Gooner on the Orient Express,$4.99,81.66%,May 2024,117,0,7,Education
"Athena, the rabbit - Jigsaw Puzzle",$0.99,81.66%,Feb 2021,31,0,3,Education
Brainfuck Challenge,$2.99,81.65%,Jul 2025,131,0,17,Education
Hard Chip,$14.99,81.63%,Nov 2024,"1,420",3,18,Education
Brukel,$4.99,81.58%,Nov 2019,959,0,9,Education
Ship Graveyard Simulator: Prologue,Free,81.56%,Oct 2021,"7,370",1,807,Education
VR Driver SchoolApplication,$7.99,81.56%,Feb 2024,"1,151",0,8,Education
Code Romantic,$9.99,81.56%,Apr 2020,611,0,6,Education
Zen Chess: Mate in One,$0.99,81.55%,Apr 2018,399,0,21,Education
Where Ferrets 雪貂在哪里,$0.49,81.55%,Jun 2024,68,0,2,Education
Gunsmith Simulator: Prologue,Free,81.52%,May 2023,"12,733",1,"1,228",Education
100 Cats Lost In World Find & Color,$4.99,81.48%,Jul 2025,71,0,9,Education
Size Matters,$9.99,81.47%,Mar 2021,"5,906",1,235,Education
Jigsaw Bestiary,$1.99,81.47%,Feb 2022,70,1,6,Education
Typer Shark! Deluxe,$0.99,81.46%,Aug 2006,366,16,53,Education
A2C:Ayry seems to be playtesting a 2D runner shooter from Cci,Free,81.46%,Jan 2025,123,0,4,Education
CIPHER-8,Free,81.46%,Sep 2023,105,0,3,Education
Chaotic Airport Construction Manager,$7.99,81.44%,Sep 2020,"1,133",0,90,Education
OCTOPTICOM,$9.99,81.42%,Oct 2018,447,0,6,Education
Aquarium Designer,$9.99,81.40%,Oct 2021,"8,181",1,219,Education
Papa's Quiz,$12.99,81.39%,Dec 2020,378,0,63,Education
IllusionCircle,$0.99,81.35%,Dec 2021,75,0,12,Education
Niels Penguin Adventure,$1.99,81.30%,Jan 2024,33,0,2,Education
Ship Graveyard Simulator 2: Prologue,Free,81.27%,Apr 2023,"2,647",8,"1,038",Education
Prime Mover,$14.99,81.25%,May 2018,"1,527",2,44,Education
Learn Japanese Kana & Vocab with Sushi,$7.00,81.25%,Mar 2025,225,0,5,Education
Animals Memory: Horses,$0.67,81.25%,Oct 2018,31,0,3,Education
Bridge Constructor Portal - Portal ProficiencyDLC,$0.99,81.25%,Nov 2019,—,—,—,Education
Final Sentence DemoDemo,Free,81.20%,Oct 2025,—,44,"2,649",Education
RoboCo,$19.99,81.14%,Nov 2022,"3,467",3,98,Education
Russpuppy Kid Games,$4.99,81.11%,Sep 2018,71,7,15,Education
SysAdmin Odyssey. Back to the office DemoDemo,Free,81.07%,Oct 2024,—,1,46,Education
Electrogical,$6.99,81.04%,Nov 2024,677,0,24,Education
МЕМОЛОГИЯ: ЕГЭ ПО СТРИМЕРАМDLC,$0.99,81.04%,Aug 2024,—,—,—,Education
Geometry Factory,$3.99,81.03%,Oct 2025,41,0,5,Education
EZ-CrosshairApplication,$0.79,81.01%,May 2025,490,232,368,Education
Sudoku Classic,$5.99,81.00%,Feb 2023,94,2,15,Education
Baimason's Thing Finder Puzzle,$1.99,81.00%,Jul 2024,66,0,6,Education
Skybox3DApplication,Free,80.98%,Jun 2021,563,1,51,Education
Hacky,$4.99,80.95%,Nov 2024,691,2,19,Education
City Car Driving,$2.49,80.92%,Nov 2016,"65,100","1,501","2,399",Education
The Qubit Factory,Free,80.92%,Jul 2025,157,1,15,Education
Imperiums: Age of AlexanderDLC,$6.79,80.92%,Oct 2021,—,—,—,Education
Mars Horizon,$19.99,80.90%,Nov 2020,"18,275",19,"2,525",Education
BOT.vinnik Chess: Combination Lessons,$1.99,80.90%,Jun 2020,207,0,9,Education
Conge's Crunch Time,$11.99,80.79%,Jun 2024,98,0,6,Education
Greenland MeltingApplication,Free,80.79%,Mar 2019,97,0,6,Education
Kosmo Laika : Guide to Space,$1.99,80.79%,May 2021,91,0,2,Education
Philosophical Jigsaw - The Zen Koans,$1.99,80.79%,Jun 2022,82,0,3,Education
Gunma's Ambition -You and me are Gunma- Reiwa 2nd national census edition,$3.99,80.79%,Jul 2025,66,0,13,Education
纯白医院Whitedary DemoDemo,Free,80.79%,Feb 2023,—,0,8,Education
Sudocats PaperDLC,Free,80.79%,Apr 2022,—,—,—,Education
Ghostboy,$9.99,80.72%,Jun 2024,291,0,6,Education
WORDLAND,$1.99,80.72%,May 2021,72,0,4,Education
Welcome To Your Immune System,Free,80.69%,Dec 2021,119,0,6,Education
Adorable Witch 2,$1.99,80.68%,Oct 2021,"3,777",0,123,Education
Nif Nif,$19.98,80.66%,Apr 2025,222,0,12,Education
Word,Free,80.66%,Nov 2022,78,0,5,Education
Silicon Zeroes,$14.99,80.63%,Sep 2017,"2,792",1,97,Education
Very Unserious Game,Free,80.62%,May 2025,123,0,6,Education
The Tale of Bistun,$5.57,80.57%,Jul 2022,"1,232",0,27,Education
Upstream,$7.99,80.54%,Mar 2025,143,0,9,Education
Unknot!,$6.99,80.54%,Sep 2025,89,0,6,Education
Here Goes Muffin,$3.99,80.54%,Oct 2023,60,0,3,Education
Vectors,$1.99,80.54%,Feb 2021,54,0,4,Education
Cat's Life Jigsaw Puzzles,$2.99,80.54%,Mar 2021,43,0,5,Education
Cast,$0.99,80.54%,Jul 2023,29,0,4,Education
Car Mechanic Simulator 2014,$6.99,80.51%,Jan 2014,"7,431",3,"1,078",Education
The Twin Paradox,Free,80.50%,Apr 2024,627,0,42,Education
SEARCH ALL - UFO,Free,80.48%,Sep 2023,128,0,18,Education
Rogue Bit,$11.99,80.47%,Oct 2018,"1,288",0,8,Education
Flagsplosion,$2.99,80.46%,Jun 2017,106,0,7,Education
Ship Handling Simulator,$8.99,80.45%,Jan 2021,435,0,8,Education
4D Toys,$14.99,80.43%,Jun 2017,"2,132",0,14,Education
vROVpilot: TITANIC,$24.99,80.35%,Dec 2024,"1,365",0,30,Education
"(val)iant: or, val's guide to having a broken vag",Free,80.32%,Jun 2023,130,0,2,Education
BRINK Traveler,$14.99,80.31%,Sep 2021,"1,567",0,12,Education
Kitchen Chaos - Learn Game Development,Free,80.29%,Jan 2023,256,0,9,Education
Hiragana Hero,$9.99,80.28%,May 2025,213,0,4,Education
Keine’s Terakoya: A Schoolhouse in Gensokyo,$7.99,80.28%,Oct 2025,121,0,12,Education
Re-Nullum,$0.99,80.28%,Dec 2020,50,0,3,Education
Christmas With My Family - Jigsaw Puzzle,$1.99,80.28%,Dec 2021,44,0,6,Education
Phero DemoDemo,Free,80.28%,May 2025,—,0,5,Education
Craftomation 101: Programming & Craft,$9.99,80.26%,Feb 2024,"6,504",7,311,Education
Main Assembly,$19.99,80.21%,Jan 2021,"11,136",3,295,Education
Breaking Good,$2.00,80.14%,Aug 2017,368,0,7,Education
Booze Masters: Freezing Moonshine,$14.99,80.12%,Dec 2023,"3,492",0,52,Education
FISHERY,$19.99,80.11%,Sep 2019,"2,904",0,25,Education
Milling machine simulator,$19.99,80.10%,Feb 2022,"2,110",2,21,Education
Along the River During the Qingming Festival,Free,80.08%,Oct 2024,154,0,6,Education
Super Mayor,Free,80.07%,Apr 2024,90,0,4,Education
SEARCH ALL - WORMS,$0.59,80.07%,Jan 2023,43,0,3,Education
Life on the Edge,Free,80.05%,Jun 2022,229,0,49,Education
Learning Factory,$14.99,80.04%,Jan 2025,"6,819",5,96,Education
ThreatGEN: Red vs. Blue,$14.99,80.01%,Sep 2019,712,0,24,Education
Coloring Book for Adults 2 - Family Edition,Free,80.01%,Nov 2024,200,1,98,Education
Astro VR,$4.99,80.00%,Jun 2024,337,0,3,Education
Douarnenez VRApplication,Free,80.00%,Mar 2018,159,0,5,Education
みんなでクイズ ラビィとふしぎな惑星,$6.99,80.00%,Aug 2024,83,1,29,Education
Mawkey The Last Macaw,$5.99,80.00%,Sep 2025,28,0,7,Education
Mathletix,$2.99,80.00%,Feb 2022,28,0,3,Education
VR Battleship YAMATO,$44.99,79.97%,Aug 2017,"1,841",0,18,Education
The Shape of Time,Free,79.92%,Aug 2021,176,0,4,Education
Textreme 2,$2.99,79.89%,Aug 2020,75,0,5,Education
Aquarist,$15.99,79.86%,Mar 2024,"7,111",16,354,Education
Poop Spotter ~ The game to improve the quality of poop~,$2.99,79.84%,Apr 2024,186,0,82,Education
Democracy 4,$29.99,79.83%,Jan 2022,"28,694",60,699,Education
Temple of Starlight,$4.99,79.83%,Jan 2023,180,0,6,Education
Refrigerant Recovery SimulationApplication,Free,79.83%,Feb 2021,159,0,8,Education
Oik Memory 3,$0.99,79.83%,Feb 2019,108,0,6,Education
Npc Problems: Vertex Coloring,$0.99,79.83%,Nov 2019,71,0,3,Education
Coin Flipping Simulator for Probability and StatisticsApplication,Free,79.83%,Jan 2021,51,0,3,Education
3DCoat 4.9Application,—,79.82%,Oct 2012,"5,281",2,37,Education
FPV SkyDive : FPV Drone Simulator,Free,79.81%,May 2021,"4,355",170,238,Education
Ant Keeping Simulator,$8.99,79.81%,Jul 2024,459,1,25,Education
Fallacy Quiz,$14.99,79.81%,Dec 2024,377,0,13,Education
RealFlight Trainer Edition,$39.99,79.73%,Aug 2020,"1,082",56,92,Education
Danger in Pompeii,$4.99,79.71%,Jul 2025,161,0,6,Education
Travelin' - Across Europe,$3.99,79.71%,Jul 2024,83,0,9,Education
Pollute & Conquer,Free,79.71%,Jan 2025,55,0,4,Education
Flipped,Free,79.71%,Dec 2021,47,0,2,Education
Ornate Machina: The Thousand Trials,$2.99,79.71%,Jun 2025,39,0,3,Education
Bunny's Trail,$1.99,79.71%,Nov 2020,39,0,5,Education
The Village,$0.99,79.71%,Jul 2021,32,0,2,Education
Coloring Book for Kids,Free,79.69%,Mar 2021,484,16,27,Education
Matcha,$2.99,79.68%,Aug 2022,241,0,38,Education
SEARCH ALL - STEAMPUNK,$0.59,79.68%,Nov 2021,72,0,3,Education
Fragment: A Story in Growing,$12.99,79.65%,Aug 2024,531,0,18,Education
Barn Finders,$18.69,79.63%,Jun 2020,"17,817",20,"3,069",Education
Into The Flames,$19.99,79.61%,Jan 2023,"7,102",27,246,Education
HAELE 3D - Hand Poses Lite - Drawing ReferencesApplication,$17.99,79.58%,Jun 2024,980,1,40,Education
Outside the Window,$1.09,79.58%,Sep 2022,302,0,6,Education
J-Town: A Visual Novel,Free,79.58%,May 2023,121,0,4,Education
Loving Life,Free,79.58%,May 2024,100,0,2,Education
Imperiums: Rome vs CarthageDLC,$8.59,79.58%,Sep 2022,—,—,—,Education
Warnament,$12.99,79.57%,Aug 2025,"3,142",26,97,Education
DefoldApplication,Free,79.57%,Mar 2016,"2,320",18,34,Education
Khet 2.0,$9.99,79.53%,Oct 2014,"1,236",0,902,Education
Cipher Monk,$0.99,79.46%,Feb 2024,45,0,4,Education
LA FORET DE PAGO : LA VENGEANCE DU DRAGON,$2.99,79.45%,Sep 2020,271,0,4,Education
Puzzle Light: Connect,$0.99,79.45%,Sep 2021,69,0,11,Education
Lighton,$0.99,79.42%,Jun 2020,63,0,4,Education
Pixel Art Coloring Book,Free,79.41%,Apr 2021,"3,178",27,195,Education
House Flipper 2 - Scooby-Doo DLCDLC,$14.99,79.41%,Oct 2025,—,—,—,Education
MeteoHeroes,$19.99,79.39%,Feb 2022,102,0,12,Education
PAGO FOREST: DRAGON'S REVENGE,$2.99,79.39%,Oct 2020,72,0,2,Education
Starlight Explorers,$1.19,79.39%,Nov 2021,54,0,3,Education
The Adventures of Lily & Leo,$5.99,79.39%,May 2024,51,0,4,Education
Learning Geography: Countries of the World,$0.99,79.39%,Sep 2022,48,0,7,Education
粤剧帝女花VR版Application,Free,79.39%,May 2022,44,0,2,Education
LOGistICAL 3: Earth,$39.99,79.38%,Jul 2020,994,32,111,Education
Eco,$29.99,79.36%,Feb 2018,"190,535",921,"6,964",Education
Production Line : Car factory simulation,$24.99,79.35%,Mar 2019,"33,232",12,631,Education
Oik Memory,$0.99,79.35%,Dec 2017,315,0,54,Education
Kanji Industry,$6.99,79.32%,Sep 2023,356,0,21,Education
Sea of Roses,—,79.32%,Jun 2021,245,0,5,Education
SEARCH ALL - CRABS,$0.59,79.32%,Feb 2022,52,0,3,Education
ContractVille,$9.88,79.29%,May 2025,"23,368",260,"1,943",Education
Marble Age: Remastered,$2.49,79.26%,Nov 2020,"1,409",7,87,Education
Restore Your Island DemoDemo,Free,79.26%,Oct 2025,—,49,222,Education
Emergence ᵠApplication,$9.99,79.25%,May 2020,459,0,4,Education
English Is Hard_,Free,79.25%,Oct 2023,86,0,19,Education
Moon Journey - China's Lunar Exploration Digital Museum,Free,79.25%,Mar 2025,85,0,8,Education
Jigsaw Puzzles Infinite,Free,79.24%,Apr 2023,685,25,446,Education
Coffie Simulator - Prologue,Free,79.23%,Oct 2025,183,1,13,Education
BOT.vinnik Chess: Mid-Century USSR Championships,$1.99,79.23%,Nov 2021,120,0,4,Education
Distant,Free,79.23%,Sep 2024,102,0,3,Education
Super Seducer 2 - Advanced Seduction Tactics,$12.99,79.17%,Sep 2018,"14,009",3,646,Education
SEX Sport College 💦🏅,$9.99,79.17%,Nov 2024,"1,449",0,63,Education
Construction Simulator,$34.99,79.14%,Sep 2022,"61,257",611,"17,365",Education
MATH EXPRESSions,Free,79.14%,Apr 2022,331,1,32,Education
Game Of Puzzles: Dinosaurs,$0.99,79.14%,May 2020,47,0,2,Education
Evolution Board Game,$14.99,79.07%,Feb 2019,"2,290",7,123,Education
Routemania,$4.99,79.05%,Nov 2022,187,0,6,Education
Zombie Dinos from Planet Zeltoid,$2.79,79.05%,Oct 2021,115,0,2,Education
里山のおと 夏草こみち,$2.99,79.05%,Jan 2024,105,0,5,Education
LabTrainingVR: Biosafety Cabinet EditionApplication,Free,79.05%,Aug 2020,93,0,12,Education
Storage Looter,$7.99,79.05%,Aug 2025,75,0,6,Education
BO020880,Free,79.05%,Nov 2020,52,0,2,Education
Ghosted: The Puzzle Master,$9.99,79.05%,Feb 2023,50,0,4,Education
Gizmos: Interstellar Voyage,$4.99,79.05%,Jan 2021,35,4,13,Education
After SolitaryApplication,Free,79.04%,Mar 2019,94,0,16,Education
Drone Simulator VR,$9.99,79.04%,May 2025,81,0,3,Education
Anime Holidays,$0.99,79.04%,Jan 2021,69,0,2,Education
Your Cock,$0.99,79.04%,Nov 2025,61,4,15,Education
Cute animal jigsaw puzzle,$2.99,79.04%,Mar 2021,48,0,4,Education
SokoMatch: Lizard Saga,$1.99,79.04%,Jun 2021,42,0,4,Education
LIBRITOPIA: Librarian Simulator,$6.99,78.99%,Jan 2025,562,3,50,Education
True or False 2,$2.45,78.97%,Jan 2017,493,0,42,Education
BOT.vinnik Chess: Winning Patterns,$1.99,78.97%,Sep 2020,174,0,14,Education
House Builder: First Job,Free,78.96%,Jul 2021,"2,339",1,181,Education
TRIOS - lofi beats / numbers to chill to,$7.99,78.95%,Sep 2021,168,0,6,Education
Chippy & Noppo,$19.99,78.91%,Mar 2023,"1,367",0,49,Education
Albert and Camille's Little Lille Adventure,Free,78.91%,Nov 2021,185,0,8,Education
The 2020 Trail,Free,78.89%,Nov 2021,148,0,11,Education
Hyperbolica,$12.99,78.86%,Mar 2022,"9,113",3,591,Education
Gizmos: Steampunk Nonograms,$4.99,78.75%,Jan 2020,868,2,19,Education
Comrades and Barons: Solitaire of Bloody 1919,$4.99,78.75%,Feb 2018,309,0,6,Education
WonderLang French,$18.74,78.75%,Jan 2025,203,1,8,Education
LA FORET DE PAGO 2 : SOUVENIR DE GLACE,$4.79,78.75%,Aug 2022,176,0,4,Education
Buzludzha VR,$11.99,78.75%,Nov 2019,135,0,3,Education
Puzzle Light,$0.99,78.75%,Apr 2021,68,0,6,Education
Arctictopia,$1.24,78.74%,Aug 2022,186,0,6,Education
School Sweets Discovery ～granulated sugar edition～,Free,78.73%,May 2022,162,0,4,Education
1+1=？,$0.99,78.73%,Mar 2025,122,0,9,Education
SEARCH ALL - CHRISTMAS,$0.59,78.73%,Jan 2022,64,0,5,Education
Master of Chess,$19.74,78.70%,Sep 2025,"1,414",7,70,Education
Guess the Flag!,$3.99,78.69%,Oct 2024,411,0,6,Education
Boing Odyssey,$4.99,78.69%,Feb 2024,49,0,3,Education
On Pixels: A lights out game,$1.99,78.69%,Sep 2020,38,0,3,Education
Jigsaw Souls,$2.99,78.69%,Feb 2022,29,0,3,Education
PATH  BALL,$2.99,78.69%,Feb 2025,28,0,3,Education
Easy puzzle: Animals 2,$0.67,78.69%,Aug 2020,25,0,2,Education
My Mates DemoDemo,Free,78.69%,Apr 2025,—,0,5,Education
Old School,$14.99,78.65%,Oct 2023,"2,331",4,110,Education
"Please, Touch The Artwork",$9.99,78.65%,Jan 2022,"1,519",1,13,Education
Let's Learn Japanese! Hiragana,$1.39,78.65%,Jan 2019,414,1,6,Education
articy:draftApplication,—,78.63%,—,985,1,51,Education
Gridworld,$0.99,78.62%,Dec 2015,"1,172",3,309,Education
SEARCH ALL - RUNES,$0.59,78.60%,Feb 2022,46,0,3,Education
MEMASIKI,$0.99,78.57%,Apr 2025,77,0,20,Education
Read Clock Time,$0.49,78.57%,Dec 2022,53,0,5,Education
An Occurrence at Owl Creek Bridge,Free,78.55%,Feb 2013,75,0,7,Education
SEARCH ALL - SEASHELLS,$0.59,78.55%,Dec 2021,57,0,3,Education
Half-Earth Socialism,Free,78.52%,Jul 2022,882,4,168,Education
Succumate,$14.99,78.48%,Nov 2020,"9,581",1,446,Education
JuVentures,$4.99,78.48%,Jan 2018,208,0,4,Education
Obgoose,Free,78.48%,May 2025,97,0,4,Education
Fill all,$0.59,78.48%,May 2020,69,0,4,Education
Let's School - Water Towns Furniture PackDLC,$3.99,78.48%,Apr 2024,—,—,—,Education
Beautiful Ukraine,$3.99,78.44%,May 2022,85,0,3,Education
Laser Attraction,$9.99,78.40%,Mar 2021,352,0,20,Education
Secret of the Magic Crystals,$4.99,78.37%,Feb 2010,"1,214",2,256,Education
Roald Amundsen's HouseApplication,Free,78.37%,Dec 2020,130,0,4,Education
Puzzle Light: Slide,$0.99,78.37%,Aug 2021,53,0,8,Education
How to Count to 100Application,$0.99,78.34%,Mar 2025,191,0,22,Education
物理世界,$3.99,78.32%,Nov 2021,711,0,42,Education
Kagami: An Odyssey in Japanese Language Learning,$9.99,78.30%,May 2024,188,0,4,Education
Mission To Fission,$4.99,78.30%,May 2025,111,0,4,Education
Typing Hero,$9.99,78.30%,Mar 2024,106,0,2,Education
Kubikon 3D,$9.99,78.30%,May 2024,91,0,6,Education
Flower Memories,$0.69,78.30%,Feb 2023,50,0,3,Education
Chimp Memory,$1.99,78.30%,Nov 2024,46,0,3,Education
The Time Traveling Toxicologist,Free,78.30%,Oct 2024,41,0,2,Education
Amazing Weekend - Search and Relax Collector's Edition,$6.99,78.30%,Mar 2024,26,0,5,Education
Type King,$7.99,78.30%,Feb 2024,25,0,5,Education
Panda in the clouds,$1.99,78.30%,Aug 2021,23,0,2,Education
SEARCH ALL - VEGGIES,$0.55,78.30%,May 2024,21,0,3,Education
QuantumVR,Free,78.21%,Apr 2023,122,0,16,Education
THE GAME,$1.99,78.21%,Feb 2022,122,0,2,Education
Sokobond Express,$14.99,78.19%,Feb 2024,810,0,27,Education
Mother Simulator,$1.57,78.15%,Mar 2018,"1,911",0,37,Education
Resonite,Free,78.14%,Oct 2023,"4,079",143,"1,307",Education
Depixtion,$7.99,78.12%,Jun 2019,104,0,13,Education
Aurora Nights,$0.99,78.11%,May 2016,"1,052",0,19,Education
Power Network Tycoon,$14.99,78.11%,Feb 2024,325,0,6,Education
AppGameKit Classic: Easy Game DevelopmentApplication,—,78.02%,Nov 2014,"11,902",0,"1,007",Education
VR Regatta - The Sailing Game,$49.99,77.95%,Jan 2018,"1,460",0,533,Education
Pets Hotel,$17.99,77.92%,Apr 2023,"6,141",7,391,Education
World of Contraptions,$9.52,77.91%,Mar 2022,"2,178",1,56,Education
Police Response VR : Disturbance,$4.99,77.91%,Apr 2022,308,0,6,Education
[Unsupported] GameMaker Studio 2 DesktopApplication,—,77.90%,Mar 2017,"17,381",53,470,Education
Wicked EngineApplication,Free,77.90%,Sep 2022,365,0,7,Education
Survivorman VR The Descent,$14.99,77.87%,Feb 2024,248,0,4,Education
D-Day VR Museum,$14.99,77.87%,Nov 2024,161,0,2,Education
Mutation Madness,$5.99,77.87%,Dec 2023,89,0,4,Education
LabTrainingVR: Personal Protective Equipment Edition,Free,77.87%,Oct 2021,85,0,11,Education
A Tale of Synapse : The Chaos Theories,$17.99,77.87%,Feb 2022,80,0,4,Education
"World of DASM, DASM Spell Quest",$0.99,77.87%,Jun 2019,78,0,416,Education
Meticulous,$29.99,77.87%,Oct 2023,70,0,3,Education
Pencil Plus: The Wrath of The Spankster,Free,77.87%,Mar 2023,54,0,3,Education
Country Discoverer,$7.99,77.87%,Apr 2021,48,0,8,Education
Maruja Mallo,Free,77.87%,Nov 2022,37,0,2,Education
Knotwords,$11.99,77.85%,Apr 2022,303,1,40,Education
Animal Shelter 2,$24.99,77.83%,Jul 2025,"12,633",94,"1,092",Education
Learn Japanese To Survive! Kanji Combat,$8.99,77.81%,Aug 2018,"2,969",0,126,Education
Doki Boki International Hentai Language School,$18.99,77.77%,May 2025,479,0,4,Education
BOT.vinnik Chess: Opening Traps,$1.99,77.77%,Dec 2020,160,0,8,Education
WORDLAND 2,$1.99,77.77%,Jun 2021,50,0,4,Education
Football Academy Manager DemoDemo,Free,77.77%,Sep 2025,—,0,24,Education
Kurofune : Descobrimentos Portugueses,Free,77.75%,Feb 2024,298,0,16,Education
The Edgar Mitchell Overview Effect VR ExperienceApplication,Free,77.68%,Nov 2020,206,0,10,Education
"Lynn , The Girl Drawn On Puzzles",$7.99,77.65%,Dec 2020,490,0,7,Education
Green New Deal Simulator,Free,77.65%,May 2023,167,0,11,Education
Glittermitten Grove,$9.99,77.62%,Dec 2016,"2,010",0,391,Education
AudioTheory Piano KeysApplication,$6.99,77.62%,Sep 2021,528,1,7,Education
CalcflowApplication,Free,77.62%,Nov 2016,434,0,17,Education
Game Of Puzzles: Slavic Mythology,$0.99,77.62%,Aug 2020,41,0,2,Education
Upstream DemoDemo,Free,77.62%,Feb 2025,—,0,7,Education
Koral,$14.99,77.60%,May 2019,"2,131",0,23,Education
Idle Spiral,Free,77.51%,Apr 2022,"1,297",221,"2,214",Education
Big Thinkers 1st Grade,$6.99,77.51%,Aug 2015,171,6,12,Education
Electrician Simulator - First Shock,—,77.48%,Jan 2022,"7,302",5,566,Education
Universe Sandbox Legacy,—,77.42%,Apr 2011,"19,637",9,"3,326",Education
Bartender Hustle,$7.49,77.42%,May 2022,"1,766",3,43,Education
VR Robotics SimulatorApplication,$2.99,77.41%,Aug 2020,773,0,3,Education
LOGistICAL: Italy,$9.99,77.41%,Aug 2017,104,0,14,Education
Droplet: States of Matter,$9.99,77.41%,Sep 2025,103,0,3,Education
LOGistICAL: USA - Wisconsin,$7.99,77.41%,Mar 2018,97,0,14,Education
ProxOS,Free,77.41%,Mar 2024,96,0,7,Education
Super Words,$4.99,77.41%,Sep 2024,61,0,4,Education
Fifefer Island - Terrena's Adventure,$9.99,77.41%,Aug 2021,49,0,2,Education
Gerrymander Madness,Free,77.41%,Jul 2020,47,0,14,Education
Cambrian Dawn,$4.99,77.41%,Nov 2022,45,0,5,Education
Clay Monkey: The Master Potter and The Kiln God,$4.99,77.41%,Aug 2023,29,0,2,Education
Hobby Horse: First Ride DemoDemo,Free,77.41%,Oct 2025,—,0,8,Education
Fish Game - Free Fish PackDLC,Free,77.41%,Feb 2025,—,—,—,Education
GameGuru - Mega Pack 2DLC,$24.99,77.41%,May 2015,—,—,—,Education
HAELE 3D - Feet Poses Lite - Drawing ReferencesApplication,$17.99,77.40%,Jun 2023,857,0,6,Education
SpecterApplication,Free,77.40%,May 2025,586,0,6,Education
Love Quiz Battle: LoveLove Quiz,$0.99,77.40%,Jun 2024,294,0,6,Education
SPACE TOW TRUCK - ISAAC NEWTON's Favorite Puzzle Game,$9.99,77.40%,Jul 2021,134,0,4,Education
Bundle of Joy,$6.99,77.40%,Mar 2025,89,0,2,Education
Game of Crafts: VR Immersion in the World of Russian Folk Art,Free,77.40%,Jul 2023,66,0,5,Education
Pieces of Beauty,$1.39,77.40%,Sep 2021,65,0,2,Education
Active Neurons 2,$4.99,77.40%,Apr 2020,62,0,3,Education
Kakuro++,Free,77.40%,Jul 2024,59,0,7,Education
Japanese Fun - J64,$7.99,77.40%,Aug 2025,32,0,3,Education
YoloX - Crosshair OverlayApplication,$3.99,77.36%,Dec 2023,302,37,75,Education
SOK MAX,$1.65,77.36%,Feb 2018,100,0,6,Education
SEARCH ALL - SPIDERS,$0.71,77.36%,Mar 2022,60,0,3,Education
BOT.vinnik Chess: Early USSR Championships,$1.99,77.34%,Sep 2021,119,0,6,Education
Electrician Simulator,$17.99,77.33%,Sep 2022,"22,034",194,"1,810",Education
Aggressors: Ancient Rome,$5.69,77.33%,Aug 2018,"4,654",1,139,Education
Colosseum VR,$1.99,77.32%,Jun 2021,178,0,136,Education
KitHack Model Club,$19.99,77.30%,Aug 2024,"6,820",2,181,Education
謳歌的聖女,Free,77.30%,May 2023,96,0,10,Education
The OmniGallery,Free,77.30%,Apr 2021,90,0,3,Education
Wizened Dream,Free,77.30%,Feb 2024,64,0,7,Education
Legend of Chilli Tree,$0.99,77.30%,Aug 2021,62,0,200,Education
SEARCH ALL - KEYS,$0.59,77.30%,Oct 2022,42,0,2,Education
House Builder,$18.77,77.29%,Jan 2024,"16,041",30,777,Education
Medieval Blacksmith,$19.99,77.25%,Apr 2025,"4,201",22,558,Education
Discovery Tour by Assassin’s Creed®: Ancient Egypt,$19.99,77.24%,Feb 2018,"4,138",0,31,Education
SimRail - The Railway Simulator: Prologue,Free,77.20%,Dec 2021,"4,476",7,288,Education
RPG Maker 2000Application,$2.49,77.11%,Jul 2015,"1,512",8,22,Education
The 50 States Quiz,$0.99,77.09%,Jul 2018,70,0,27,Education
LOGistICAL,$9.99,77.07%,Feb 2017,"1,245",4,67,Education
Revhead,$19.99,77.03%,Mar 2017,"2,874",4,74,Education
Robo Instructus,$11.99,77.02%,Jul 2019,"1,286",0,46,Education
Nautikin Adventures,$29.99,77.00%,Apr 2025,315,2,7,Education
在线教育开发实习生 Elearning Development Intern,$2.99,77.00%,Nov 2022,262,0,6,Education
Professor of Magical Studies,$8.99,77.00%,Dec 2022,199,1,40,Education
Black Lotus Motel,$2.99,77.00%,Apr 2022,96,0,6,Education
