Name,Price,Rating,Release,Follows,Online,Peak,Genre
TrackMania² Canyon,$9.99,78.10%,Sep 2011,"5,845",33,730,Racing
F1 2012™,—,89.71%,—,"6,163",33,"3,654",Racing
FPV LOGIC,$19.99,83.36%,Jun 2023,"3,873",32,65,Racing
Marble World,$19.99,85.00%,May 2021,"4,349",32,124,Racing
GP Bikes,$24.99,87.10%,Dec 2021,"1,599",32,75,Racing
Zeepkist,$19.99,92.08%,Jan 2021,"2,467",32,241,Racing
Sailaway III,$15.99,63.79%,Nov 2024,841,31,50,Racing
Pro Cycling Manager 2021,$39.99,75.19%,Jun 2021,"2,509",31,"2,328",Racing
Paddle Paddle Paddle,$4.99,82.53%,Jul 2025,"4,074",31,401,Racing
GRID,—,68.06%,Oct 2019,"19,125",30,"1,038",Racing
Virtual Sailor NG,$39.99,79.31%,Oct 2022,957,30,59,Racing
Firehawk FPV: Drone Fighter,$15.99,86.30%,Aug 2025,"2,463",30,65,Racing
Make Way,$14.99,87.45%,Dec 2023,"5,239",30,431,Racing
Trials® Rising,$3.99,62.10%,Feb 2019,"9,992",29,"1,760",Racing
WRC 8 FIA World Rally Championship,$2.99,71.39%,Sep 2020,"14,227",29,683,Racing
Burnout Paradise: The Ultimate Box,—,85.05%,Feb 2009,"16,293",29,"6,284",Racing
Knightfall: A Daring Journey,Free,86.70%,Apr 2022,"16,587",29,"3,328",Racing
Slackers - Carts of Glory,$12.99,86.85%,Sep 2024,"8,168",29,"1,185",Racing
Trials Fusion™,$3.99,65.62%,Apr 2014,"9,095",28,"2,500",Racing
MotoGP™22,$29.99,77.19%,Apr 2022,"5,517",28,673,Racing
OHV,$24.99,83.45%,Dec 2024,"11,401",28,696,Racing
World of Outlaws: Dirt Racing 24 Gold Edition,$39.99,79.44%,Feb 2025,"1,118",26,159,Racing
Réussir : Code de la Route - Nouvelle Édition (French Highway Code),$2.99,83.05%,Nov 2019,"1,226",26,77,Racing
Wrench,$29.99,83.07%,Dec 2018,"20,745",26,400,Racing
Car Mechanic Simulator 2015,$19.99,90.05%,Apr 2015,"40,130",26,"4,340",Racing
RIDE 3,$29.99,80.66%,Nov 2018,"18,871",25,"1,080",Racing
MXGP3 - The Official Motocross Videogame,$19.99,81.03%,May 2017,"4,221",25,504,Racing
AI Learns To Drive,$5.99,86.05%,Jan 2025,976,25,111,Racing
The Crew™,—,62.06%,Dec 2014,"90,632",24,"12,236",Racing
MotoGP™23,$39.99,72.02%,Jun 2023,"3,612",24,593,Racing
DCL - The Game,$29.99,74.55%,Feb 2020,"7,427",24,220,Racing
F1 2016,—,82.94%,Sep 2016,"26,208",24,"5,658",Racing
Distance,$24.99,89.50%,Sep 2018,"46,894",24,463,Racing
Monster Energy Supercross 25 - The Official Video Game,$59.99,49.54%,Apr 2025,"1,054",23,285,Racing
Project CARS 3,—,54.35%,Aug 2020,"19,351",23,"1,218",Racing
Formula Evolution 2024,Free,67.31%,Jun 2024,"1,281",23,136,Racing
TRAIL OUT,$19.99,77.72%,Sep 2022,"10,333",23,496,Racing
Bounty: Drag Racing,$24.99,78.85%,May 2024,"2,238",23,111,Racing
Ultimate Racing 2D 2,$9.99,84.54%,Sep 2023,"1,480",23,77,Racing
V-Rally 4,$2.99,65.28%,Sep 2018,"4,515",22,92,Racing
Monster Jam Steel Titans 2,$29.99,73.44%,Mar 2021,"2,239",22,105,Racing
Winning Post 9 2021,—,76.59%,Apr 2021,"1,046",22,"3,794",Racing
Nexus Rumble: The Ultimate Showdown,Free,78.76%,Jul 2024,105,22,210,Racing
Unbridled: That Horse Game,$24.99,80.04%,Feb 2025,"6,736",22,242,Racing
Audiosurf 2,$14.99,80.44%,May 2015,"20,008",22,473,Racing
HOT WHEELS UNLEASHED™ 2 - Turbocharged,$49.99,72.07%,Oct 2023,"6,356",21,308,Racing
Faaast Penguin,Free,72.88%,Sep 2024,"2,830",21,"1,981",Racing
Notes of Soul,$10.80,75.90%,Jan 2019,"46,054",21,"2,968",Racing
Speedway Club Manager 25,$11.99,81.18%,Aug 2025,319,21,183,Racing
Garfield Kart - Furious Racing,$14.99,85.55%,Nov 2019,"6,987",21,601,Racing
Kuro survival,$1.19,85.86%,Jun 2017,65,21,"2,868",Racing
The Karters 2: Turbo Charged,$29.99,88.08%,Jul 2025,"6,305",21,251,Racing
Monster Energy Supercross - The Official Videogame 6,$48.58,66.40%,Mar 2023,"1,780",20,430,Racing
GRID Autosport,—,76.14%,Jun 2014,"21,817",20,"3,554",Racing
MX vs ATV All Out,$39.99,77.39%,Mar 2018,"5,181",20,308,Racing
MXGP PRO,$19.99,80.97%,Jun 2018,"2,352",20,303,Racing
Beach Buggy Racing 2: Island Adventure,$6.39,85.72%,Mar 2021,"1,761",20,50,Racing
Horizon Chase Turbo,$19.99,89.80%,May 2018,"8,720",20,226,Racing
Haste DemoDemo,Free,93.13%,Feb 2025,—,20,"1,543",Racing
FlatOut 4: Total Insanity,$5.99,52.52%,Apr 2017,"5,346",19,64,Racing
Need for Speed Undercover,—,73.58%,Nov 2008,"11,964",19,634,Racing
